"ano";"mes";"acre";"amapa";"amazonas";"para";"rondonia";"roraima";"tocantins";"alagoas";"bahia";"ceara";"maranhao";"paraiba";"pernambuco";"piaui";"rio_grande_do_norte";"sergipe";"espirito_santo";"minas_gerais";"rio_de_janeiro";"sao_paulo";"parana";"rio_grande_do_sul";"santa_catarina";"distrito_federal";"goias";"mato_grosso";"mato_grosso_do_sul"
2000;2;"0,13569049";"0,0936";"2,40582628";"5,38401138";"0,92657001";"0,0";"0,50091594";"4,16009984";"162,58241687";"17,08916769";"3,18070226";"1,36796274";"14,48051234";"4,3989592";"9,00401838";"1,63143729";"9,47499723";"99,23184752";"125,23371343";"312,47768578";"58,22284991";"83,01663356";"80,07370911";"6,54726791";"25,85576163";"14,37367848";"3,53828568"
2000;3;"0,25583607";"0,228261";"3,50248271";"12,51572984";"1,80503472";"0,164151";"51,94333452";"2,49993595";"31,71866554";"14,79310031";"2,76671286";"4,0106863";"78,3576370599999";"4,23436296";"1,34437636";"3,03069191";"11,95148044";"300,84024092";"66,10592854";"461,20746029";"95,88682188";"172,86429559";"44,87358923";"11,8497412";"57,35532805";"24,08766015";"19,33955984"
2000;4;"0,1093328";"0,0072";"2,93420679";"37,10788394";"0,99504129";"0,0";"53,89917683";"1,49850815";"42,21138652";"12,75870638";"3,64663776";"4,83550558";"13,00239293";"2,46840633";"10,45431541";"1,56817338";"7,8773358";"131,12741278";"39,84052628";"236,68730504";"58,10117794";"100,65065361";"46,9555371";"2,41471205";"21,73147834";"24,5573564";"5,90369364"
2000;5;"0,003375";"0,0";"7,42451249";"16,03266973";"2,60359398";"0,04";"0,2919024";"2,99854876";"65,99701384";"53,59189853";"2,40778933";"3,08275708";"18,27332076";"2,29461722";"1,94498902";"1,55198051";"17,45964823";"111,80607959";"118,69727379";"389,49849049";"57,25580139";"88,8088464600002";"53,2527187";"3,8671448";"31,00432977";"23,48490788";"5,86989973"
2000;6;"0,22341565";"0,21709606";"0,74003743";"12,63091907";"2,3621765";"0,0104";"1,28695016";"4,07403522";"55,2430503";"16,46699258";"6,85800862";"4,98572888";"17,94023552";"3,61174292";"1,19058003";"5,78626823";"151,06474665";"113,91508062";"105,96270373";"499,67366865";"72,8467523100001";"106,89743142";"66,00020578";"9,19186296";"20,64579816";"15,63617925";"8,09214747"
2000;7;"11,33957658";"0,081";"86,04618365";"40,92145556";"29,92955644";"0,1752625";"1,27481715";"4,4866349";"110,43069575";"20,76372921";"18,8806817";"6,75215674";"15,12611171";"3,79734673";"28,06140707";"1,7811569";"29,48043461";"193,09409778";"718,44752675";"411,98326486";"349,28528717";"103,56208232";"257,25545343";"98,15099698";"159,28390555";"78,9742623300001";"61,3635702"
2000;8;"0,2651046";"0,09";"10,14489447";"39,39018589";"3,07082318";"0,0684225";"1,6026926";"4,50720062";"29,92294046";"21,05670876";"5,57199046";"3,81756056";"20,16027235";"7,68711759";"3,44244785";"8,39871644";"17,13254958";"195,35597478";"72,81465349";"594,89845941";"77,73391813";"96,4230471999999";"86,9259680900001";"18,09377196";"32,72391022";"26,73701008";"16,44836093"
2000;9;"0,1316895";"0,1130663";"10,86635705";"6,22722075";"5,5989419";"0,0";"1,1207218";"7,08074259";"66,16590052";"14,71247067";"3,86312023";"3,55072728";"20,61191923";"5,09235911";"3,66116591";"2,40314323";"13,33795028";"165,26488549";"153,26725696";"426,61558845";"66,46687678";"88,29375967";"86,46943309";"12,7222486";"62,21117417";"30,93546654";"30,33338971"
2000;10;"0,05142056";"0,0421344";"0,343313";"65,14622494";"3,92509375";"0,0";"165,74407003";"1,63124928";"136,96385519";"39,37541885";"4,05120394";"41,31100698";"12,61724901";"1,98308423";"2,24879573";"3,6692949";"61,61074422";"130,67649723";"123,79252333";"1408,16256384";"170,76731614";"88,13638541";"126,87864545";"17,54759236";"29,99321254";"37,61766279";"10,72108633"
2000;11;"0,8464644";"0,0";"4,75486245";"19,36047861";"3,68980511";"0,0";"30,68842677";"2,02167212";"517,60560723";"44,74776886";"4,77000351";"2,8802356";"14,90643325";"6,95470773";"7,14658101";"3,3362203";"214,72679787";"134,78579535";"244,18326976";"1534,7339717";"140,54365516";"116,47376946";"227,30880596";"735,06748741";"11,98442668";"23,00805581";"8,81774272"
2000;12;"0,33499568";"3,97007328";"51,91804539";"99,30892472";"2,63165955";"2,75233122";"1,44129843";"23,27188926";"198,037378349999";"81,11101451";"139,88683461";"76,50989021";"85,58611279";"26,11464383";"47,17223774";"15,09877124";"82,71322382";"637,577360880002";"428,65262476";"1069,18939663";"167,26362292";"361,60633556";"321,12279583";"9,76640163";"97,38816021";"50,74565052";"14,41566169"
2001;1;"0,166442";"0,0";"1,57682717";"4,01446932";"1,9797349";"0,18945825";"31,52612673";"1,40949357";"56,5774625200005";"11,91775869";"5,48772452000001";"2,4849057";"9,81952716";"1,54592251";"4,14009884";"1,44151589";"26,4776129";"115,14007171";"114,49570344";"716,91530585";"71,21233221";"112,13428335";"77,86327886";"10,58201646";"24,30970344";"25,05452129";"10,45184893"
2001;2;"0,09539821";"0,0";"0,28822";"9,15230018";"1,50502724";"0,0072";"0,1879221";"3,38828526";"84,39988656";"12,22242607";"2,65949561";"38,19885593";"15,84240137";"1,46082131";"2,29035598";"0,92620691";"42,51629537";"60,4264404";"53,90124668";"507,5385639";"53,31647483";"133,66934433";"97,60646085";"4,45901794";"26,02575769";"25,65598632";"9,96638421"
2001;3;"0,0988901";"0,042233";"24,62035813";"55,85280268";"1,74202172";"0,0";"0,95672554";"2,8641924";"40,34552126";"23,36661182";"3,77129384";"4,42716366";"36,22000214";"3,5725981";"1,24350407";"3,2025669";"13,17860128";"87,62851759";"494,04143294";"1455,00312055";"141,50807568";"121,15311091";"121,16722892";"2,51073171";"21,75885427";"25,16135359";"11,35641218"
2001;4;"0,0723";"0,0";"1,31951421";"5,41328121";"1,74745124";"0,0";"31,07164025";"2,79474215";"59,5953583700001";"34,927278";"4,19662431";"6,19955455";"12,75928299";"2,08356844";"2,60235061";"3,98662175";"10,23195468";"70,37386849";"165,58084585";"545,95739639";"83,2509771000001";"99,25902359";"74,8682299600001";"12,75848233";"16,62173023";"17,96865288";"10,45661117"
2001;5;"0,0";"0,0";"2,04575936";"4,30312303";"2,39961045";"0,0";"0,69128233";"1,85055709";"66,68695962";"13,77242181";"2,27618806";"5,7939904";"18,4718458";"2,59845448";"11,6999072";"7,23990939";"16,93053675";"91,1611943799999";"138,21038681";"762,856690759999";"124,95616307";"163,64401934";"98,43346447";"5,146585";"22,07321347";"18,28531726";"11,20542852"
2001;6;"0,33462855";"0,0";"1,92781638";"9,00425802";"8,94753886000003";"0,0";"21,41259956";"4,36457812";"91,7744575299999";"37,85243853";"14,20230622";"60,52930721";"10,55863969";"2,46441066";"3,98662478";"4,51209198";"157,10465331";"164,29145963";"120,76817823";"685,975472380001";"140,24399092";"136,21671612";"55,11282373";"522,10517267";"39,40573587";"17,34218924";"15,46110312"
2001;7;"0,16005165";"0,0665";"7,99909049";"23,66259651";"4,36600572000001";"0,0936";"1,43681362";"3,74327236";"84,8032126900001";"13,50125761";"2,62912255";"8,72177063";"13,18023213";"2,89918284";"2,85779658";"1,89611105";"38,59177171";"97,4406379699999";"109,6826393";"400,54958724";"101,86274559";"219,13449918";"69,80873571";"7,08422392";"26,5367635";"28,10852878";"9,83370979"
2001;8;"0,5160068";"6,16122365";"10,58348472";"55,43055866";"3,76985277";"4,20161704";"0,38693866";"17,43533";"333,13206316";"108,47804939";"48,93230583";"59,38205088";"62,93598174";"28,7028755";"42,92104007";"11,61106467";"200,89327971";"417,93998689";"278,08307704";"822,516627609999";"285,3801464";"116,93347448";"362,92224621";"5,43548815";"29,59111536";"60,35388651";"22,70461242"
2001;9;"0,78390083";"0,0419664";"7,61512425";"26,13416045";"2,408455";"0,0";"28,31883165";"7,49186576";"95,99200999";"22,78481006";"5,43674971";"6,75514865";"15,451775";"3,89037916";"2,94306894";"0,85971936";"123,8035457";"122,50773208";"156,83081781";"645,08690836";"94,55192409";"147,02433867";"69,44640861";"4,68318113";"48,20499855";"59,53600927";"9,53907038"
2001;10;"1,57900428";"0,4651664";"5,16040434";"19,87001781";"1,94443084";"0,0657";"1,27231033";"4,1051307";"88,86820198";"50,96173635";"46,57944385";"9,38729481";"31,8808478";"1,61997641";"4,57093256";"1,41023966";"191,56234293";"141,55774371";"192,70369508";"1009,11821673";"125,07344035";"101,8926054";"159,50881805";"7,85950151";"44,15089206";"57,32799289";"16,2612589"
2001;11;"0,54471076";"2,36398573";"13,71850166";"33,90403935";"1,95142221";"1,86167781";"1,26503127";"10,7773237";"310,3776323";"69,38689528";"22,92527824";"71,5295317";"37,62395358";"12,45482687";"11,48915175";"6,87963816";"74,10367588";"158,35307039";"306,45708226";"801,04505177";"116,72676024";"155,13914361";"185,87759445";"81,71878308";"52,49068943";"64,9036688";"18,59880984"
2001;12;"1,68897128";"10,55606096";"42,91201699";"297,69559978";"9,78334336";"0,0";"2,26376203";"6,25018065";"339,475016860001";"23,307691";"259,42679253";"6,41340652";"19,42462983";"4,15395851";"4,67635239";"3,89296215";"143,07932944";"203,40053639";"336,06102194";"905,667994580001";"248,07057459";"196,63246656";"163,86132614";"6,93759946";"61,07786895";"52,12400479";"22,21400264"
2002;1;"0,5164404";"0,0";"50,94182801";"34,88197209";"2,92989829";"0,38029";"1,45937445";"3,81978538";"103,91493073";"21,04195936";"7,9372347";"3,52031197";"17,3309078";"1,48104378";"1,5203426";"2,39652458";"33,04654215";"70,11869596";"120,04486225";"733,44236038";"131,17502575";"121,91486737";"207,28215835";"5,58940673";"45,60409851";"65,51980894";"14,60417768"
2002;2;"0,243686";"0,0";"1,68704";"138,71045517";"2,33804653";"1,110995";"8,01512678";"22,58946884";"38,08339095";"9,66506914";"5,68128076";"0,5813206";"12,67758205";"2,22888223";"7,24615767";"1,70579672";"69,91143518";"174,93371305";"359,92478748";"1298,88609554";"112,17898215";"97,5707551999999";"56,79220218";"2,74331455";"55,67062541";"61,98990021";"15,71178804"
2002;3;"0,72814572";"0,04462758";"12,39156273";"108,55066211";"1,55636565";"1,642838";"3,11764413";"2,88326102";"128,8511894";"39,64670941";"4,33454544";"16,88046422";"71,50145296";"1,32906932";"30,74998216";"12,83831058";"20,46452692";"109,4029678";"131,59753999";"488,11461345";"123,24737233";"150,94319491";"136,85646935";"6,14671569";"38,66158936";"48,05848087";"16,00508204"
2002;4;"0,67702234";"0,12";"15,91557933";"13,10138069";"2,18633185";"0,0";"1,49857514";"4,32889121";"111,84690449";"59,32980317";"8,76383961";"4,23525597";"21,66883483";"5,29258225";"3,80023969";"1,75791444";"15,54639011";"97,40339618";"264,4224827";"660,243250110001";"102,18204715";"115,58776954";"62,37351918";"6,11703549";"27,47129564";"30,37064583";"13,19644407"
2002;5;"9,50886001";"0,48020882";"10,17608864";"86,99887519";"3,72518946";"0,38";"2,6428672";"37,0373235";"54,9195239";"12,52117097";"3,08181175";"4,45426441";"21,55267067";"4,21050173";"8,25329192";"3,35272699";"312,19261245";"107,01519945";"219,72279635";"1257,28018285";"119,36385379";"194,02268572";"77,61495511";"9,65060779";"43,09474836";"36,75177265";"12,58162032"
2002;6;"4,19952685";"5,05654017";"19,70459352";"53,29744285";"5,85875804";"0,060345";"2,2150947";"3,58044508";"168,27225708";"22,19624405";"8,68857509";"3,31964429";"19,31317234";"2,40541964";"2,90667753";"2,95540188";"14,50849241";"91,75348645";"243,50723937";"1763,50505903";"92,07411645";"122,47058511";"116,75009749";"10,11160202";"30,09908468";"31,8553625";"12,31085532"
2002;7;"9,90789572";"0,2368";"5,77531515";"326,35112905";"2,11135142";"0,14301472";"6,94842274";"4,22509493";"53,67118763";"37,72903267";"213,22534607";"7,77437567";"29,30424448";"5,80360334";"16,73351613";"2,78198591";"28,83490823";"123,2465819";"229,19320797";"1253,11880198";"144,02113251";"143,99223517";"93,95186743";"5,1156603";"38,71033372";"51,57180757";"44,17176977"
2002;8;"5,51951465";"0,40131039";"18,89464373";"101,87715446";"9,39395256";"0,19755";"3,04817277";"13,70689144";"87,94485634";"19,69493522";"6,01668114";"5,77474286";"15,9208028";"2,32006175";"10,24727185";"2,5622941";"56,92882032";"301,97885295";"930,63523673";"2586,44313659";"138,87671252";"229,83760908";"114,67400834";"6,51727971";"55,59667418";"67,56031512";"25,88818511"
2002;9;"0,42069128";"0,10546773";"4,84879335";"56,70293461";"4,97138496";"0,247158";"1,04518739";"43,91876164";"284,12552022";"158,57732842";"5,18366762";"42,33239693";"114,09948598";"2,42627002";"88,72144416";"17,13075005";"136,44099315";"256,30053413";"361,84340404";"1401,51172091";"173,78685776";"279,16401137";"100,62262031";"4,16236829";"23,12401848";"131,46131123";"18,75778563"
2002;10;"0,58467975";"0,21989";"9,5832598";"227,82180513";"8,82889475";"0,3452";"2,70442433";"5,60420988";"253,81243888";"36,88093836";"14,21997871";"2,70460064";"30,29355792";"8,33116571";"34,55313593";"3,41302578";"81,0680469399999";"263,09445796";"649,69063934";"1694,99139781";"269,78268644";"322,97430638";"183,35711436";"13,51591072";"75,24654044";"150,64718653";"25,38144196"
2002;11;"4,97184882";"0,69165777";"154,12289476";"6,97356792";"2,7320977";"0,09645";"4,56151987";"3,04924946";"131,26803562";"55,14340603";"23,50089999";"3,55732382";"67,39584333";"2,01519205";"4,59065213";"4,91385246";"66,78440036";"168,37232179";"523,79568442";"1262,32256462";"88,8420436000001";"298,63207169";"63,9627719099999";"8,88347247";"316,50030135";"44,43950762";"9,73338199"
2002;12;"3,60797691";"0,48680952";"20,09551065";"134,40259058";"125,25978931";"0,0";"4,55300098";"8,60444086";"490,8944354";"40,12384482";"19,03077164";"11,8689471";"31,2153469";"5,17691927";"13,14390503";"9,9829197";"38,16046819";"248,81977869";"209,11855073";"1543,96479051";"344,60462647";"476,52263044";"483,77746711";"319,71646835";"262,2212787";"206,39453275";"44,04086765"
2003;1;"0,066908";"0,55396864";"7,37029099";"42,61368233";"3,92386339";"0,0";"3,94149492";"3,49176791";"50,05154998";"37,27962478";"26,36169132";"3,12406287";"18,44858239";"6,88899389";"3,59482527";"3,14542255";"14,19476262";"207,28962486";"200,13489853";"685,7316364";"55,08239461";"198,61621076";"163,35465265";"4,62429718";"35,55915585";"16,73636606";"11,14593877"
2003;2;"0,77994189";"0,49085186";"13,99420595";"47,00309551";"10,09061235";"0,1477414";"3,93582155";"3,76732137";"28,5472575";"49,93989941";"4,47742248";"3,76916694";"26,31510103";"13,26567991";"6,9514805";"4,16857756";"23,64186766";"445,1158642";"178,96114009";"427,61647258";"99,78204757";"205,42446157";"68,71898862";"17,04979944";"38,46955786";"298,80341946";"19,24395933"
2003;3;"0,13193";"0,93526569";"2,21366114";"25,58120897";"3,64667474";"0,1612";"2,85768131";"1,81537222";"42,61863129";"219,59222836";"5,70116822";"2,94463823";"9,89233227";"1,61293896";"8,72394809";"0,58867014";"20,15231346";"128,30234798";"163,33490952";"428,58159009";"264,78572808";"119,02953048";"55,9483537";"9,01734028";"28,72834376";"103,63217434";"13,98950787"
2003;4;"0,04499999";"0,20666838";"5,01097121";"25,74418527";"4,10482266";"0,34089";"4,78736871";"4,45663965";"80,8380952900001";"29,43297478";"5,7308651";"5,93715017";"22,16896334";"6,73484537";"4,05677669";"1,68952932";"22,27086899";"104,32950981";"94,73755981";"518,48650425";"121,238304";"116,46159443";"51,89277752";"13,26217291";"107,09714582";"46,2152463";"39,15696683"
2003;5;"1,0963987";"1,50716032";"19,6161958";"45,88862616";"5,07700757";"0,50643171";"3,96104704";"3,07889552";"99,80877863";"81,42785148";"9,27476333";"2,8229417";"26,11750141";"4,44436631";"2,77714847";"2,46179943";"22,74897798";"175,7512118";"124,49167238";"612,01547785";"135,03242545";"159,3378291";"82,604403";"14,13498675";"33,94130192";"105,35504423";"32,54995169"
2003;6;"4,0280373";"1,69493752";"8,5396276";"13,79108418";"5,60917746";"0,0144";"6,49912149";"2,65903618";"72,23337383";"23,96563739";"7,49313978";"5,51835603";"12,8291612";"2,63828403";"4,86204572";"3,15076801";"28,0578115";"210,35080169";"352,86392392";"1941,39798461";"228,96028561";"275,54280659";"80,49936732";"6,67461663";"49,82752551";"75,94043045";"34,08356152"
2003;7;"2,33384642";"0,41397328";"5,29846096";"17,72076416";"55,41932249";"0,07326399";"5,07273395";"5,11142048";"251,71896877";"14,87517003";"8,21455625";"4,14421677";"19,97784678";"3,97525815";"3,71654992";"2,05375532";"26,06406416";"411,82221267";"521,19760251";"675,969914380001";"181,95147926";"517,13536837";"234,21921415";"5,91219271";"80,20993815";"86,33400232";"31,65786779"
2003;8;"3,39500289";"0,333892";"9,74083108";"17,80653617";"6,77120808";"0,19051367";"3,3191816";"8,36889278";"37,25105499";"22,24353103";"7,17112526";"3,19676113";"18,11012884";"0,94449461";"37,28896993";"6,5494403";"28,8087763";"135,21548253";"149,48726766";"434,14555916";"118,77328102";"132,88797732";"166,68190787";"8,49681608";"115,14587797";"86,14961684";"29,03042363"
2003;9;"1,04616121";"1,51524";"12,68685647";"13,8126189";"7,04613461";"0,0081";"2,58074537";"19,26254911";"201,87010449";"61,92731039";"8,65195213";"5,07199752";"26,86222832";"3,18623552";"2,6293293";"4,9060368";"34,51861431";"196,4115566";"125,05060261";"622,96212652";"158,36859";"178,09680515";"124,87901522";"5,85846296";"54,85884069";"85,92270311";"37,27804877"
2003;10;"4,66836479";"0,44622077";"4,43883442";"10,62274825";"8,09443862";"0,0135";"11,380798";"3,47600502";"66,15349065";"91,18241598";"9,91969888";"7,2667078";"47,43336873";"6,57721438";"15,5998222";"1,94375269";"19,64451361";"252,68421859";"512,07558587";"1215,2116311";"249,17620385";"220,01562893";"153,23591874";"13,1719756";"96,7160342200001";"175,60278612";"45,34769027"
2003;11;"0,0";"4,10587146";"39,0291521";"31,09548371";"7,77636301";"0,27855";"7,55156992";"58,06323287";"298,35526127";"36,21399363";"37,94543464";"2,12247272";"49,35600083";"7,23082863";"6,97328269";"2,44300005";"27,10103505";"450,83907384";"339,99089366";"3585,77980292";"183,61853969";"426,072982";"478,79189513";"5,43137584";"97,14701198";"125,10330678";"36,16168899"
2003;12;"0,34182176";"1,7315502";"8,53474567";"59,20743959";"7,98665167";"0,0";"9,65677929";"7,15933081";"127,07881795";"23,14876037";"9,67059936";"7,11338685";"47,61117481";"2,44800167";"3,44460767";"231,34010908";"119,7571075";"395,18885348";"577,63407674";"2048,00393698";"254,79102584";"184,45354698";"396,46802496";"15,32849415";"254,21068298";"125,48750949";"59,438579"
2004;1;"1,0136";"1,51264794";"3,1567052";"17,48719239";"5,79147721";"0,782";"9,11364466";"6,56098094";"63,37731825";"17,80474132";"16,56394307";"2,3667075";"16,21993491";"3,29866221";"1,78657786";"1,50303608";"21,36692411";"170,10996284";"54,5324845";"848,60622532";"217,28128238";"174,0408656";"182,63721372";"18,18611515";"154,99611295";"179,02622582";"48,36704376"
2004;2;"0,778315";"0,80216744";"12,74495468";"49,03208795";"10,12297436";"0,09575407";"8,02139544";"34,81531634";"75,88550425";"18,65419906";"10,26639637";"1,54842557";"54,52373503";"5,41171665";"8,68326432";"4,22520802";"50,87517415";"160,23529458";"269,10258662";"881,466298450001";"278,05931476";"313,30416763";"463,41592179";"7,31777388";"77,83132304";"140,48397086";"39,44644164"
2004;3;"0,81363624";"0,2106";"10,86466623";"262,08277263";"5,37158847";"0,0910792";"6,83019023";"1,9430762";"241,25858886";"18,86769047";"14,11360173";"0,97423977";"22,63016575";"3,32245107";"18,03757417";"1,21668456";"27,37754224";"165,4239014";"163,20489545";"1387,34746954";"170,87866351";"318,46950288";"129,46540741";"9,18360233";"72,27401003";"204,41886287";"36,65388065"
2004;4;"0,8416221";"0,66813022";"5,31602267";"60,82961064";"6,71689226";"0,0";"4,9418058";"1,51228635";"52,69263328";"19,30781815";"10,61375541";"1,5920811";"29,85879665";"3,5205049";"3,71809659";"14,46464138";"15,64366174";"153,84939793";"107,69553849";"2145,35403957";"262,81703603";"166,93658339";"297,49423407";"3,25450958";"72,01048726";"137,98705392";"36,46532447"
2004;5;"0,48216768";"0,32386875";"2,1083808";"10,2606973";"7,84745335";"0,0";"6,02642902";"22,80779129";"38,66808113";"59,78385393";"6,875471";"1,02591822";"8,95902963";"2,44526166";"16,863009";"7,17685209";"32,76516236";"102,06249018";"312,2525947";"532,6736684";"152,65271435";"132,91864999";"100,15759538";"3,81064303";"105,72655925";"97,6923091";"23,41587606"
2004;6;"3,95588901";"1,83653267";"6,32234526";"101,71254495";"21,86392332";"0,1096575";"332,1776871";"2,31286657";"169,03520342";"15,20008108";"7,55799968";"3,66609265";"19,32021083";"5,5014655";"19,35046571";"1,38557694";"68,40679349";"204,60450452";"280,97032709";"1847,15303538";"213,05859947";"232,71655467";"249,49339844";"12,74605064";"107,49608513";"133,07243";"34,64195174"
2004;7;"1,69387977";"0,54190724";"3,3102868";"130,75052147";"14,38951705";"0,2884";"5,48534389";"3,46315778";"192,10812463";"31,28212936";"10,4869334";"2,12860285";"46,59607115";"1,5935111";"7,48656961";"1,62602917";"41,60886152";"266,86342799";"159,13273619";"887,39190088";"225,84654144";"343,52388446";"251,74069841";"11,25797657";"114,05040424";"170,23273458";"45,59621665"
2004;8;"0,3634888";"1,49083371";"2,33357846";"147,55693982";"6,72362502";"0,0";"63,70942516";"2,23129334";"81,02437228";"12,49535871";"5,43281507";"11,15848101";"18,36692247";"4,8966514";"3,23733447";"1,21724926";"50,92610406";"129,42804245";"189,22310306";"694,304971339999";"358,35928864";"223,12563614";"147,14550007";"832,64041489";"66,65836927";"228,5189892";"26,7924717"
2004;9;"2,79656958";"1,9224211";"6,0714963";"176,79417094";"12,58397142";"0,0";"10,73657081";"1,47914713";"136,51272042";"10,86702082";"12,27056263";"2,57016787";"36,8757107";"3,9839874";"8,90308321";"1,75666446";"64,53668858";"203,87857782";"849,47108783";"799,45074784";"205,69575782";"387,73596385";"159,21306002";"2,9225446";"105,70115349";"208,2151456";"43,80736387"
2004;10;"0,0";"1,20047901";"6,56241877";"108,72163407";"9,4276227";"0,284";"9,38362544";"2,90199721";"89,66004759";"62,25227477";"14,68975856";"3,79911259";"23,98366054";"1,62328535";"3,41819177";"2,47538352";"36,4860872";"344,28552561";"293,11085834";"1415,38119824";"194,01589597";"217,38906013";"315,71013584";"470,99673932";"110,38409504";"209,46650541";"35,20550251"
2004;11;"0,5817111";"0,91144215";"3,31961749";"63,57878201";"13,33053227";"0,0";"91,01228335";"3,31330806";"265,57474737";"72,74867194";"10,52291128";"4,6763849";"21,67990216";"8,40020492";"19,43142692";"4,08428305";"25,63856218";"258,50824001";"150,21163863";"1492,61757205";"225,46006485";"278,09624627";"191,71086438";"6,94226619";"101,96655445";"190,16116363";"51,87746535"
2004;12;"0,5537034";"0,74127668";"34,54396456";"11,46130746";"16,56885772";"0,581364";"10,6973902";"1,91351526";"171,042284140001";"17,34808603";"18,33167003";"2,44725186";"30,39578983";"10,37681533";"2,3271432";"4,73574978";"39,41194357";"234,8969075";"256,39637726";"2412,96643544";"260,60524594";"412,48478928";"229,14807117";"8,43577722";"135,73587115";"177,69714731";"48,7716734"
2005;1;"2,16182975";"0,88312872";"9,60590976";"12,65079866";"17,93727469";"0,40576168";"12,31686264";"4,32015709";"144,45113689";"45,4758901";"15,55956893";"2,88503663";"35,53677731";"6,54559375";"5,15648123";"4,19746727";"65,0082536";"178,73738419";"93,07369046";"2230,85843531";"175,46279319";"252,71191161";"206,41000992";"6,88368857";"90,78112007";"130,84328521";"43,64782359"
2005;2;"2,57361782";"0,64459485";"4,09071012";"12,36849601";"10,80985915";"0,0";"72,78595483";"2,89193332";"93,09548019";"13,27180181";"10,17214175";"2,73994358";"30,47432726";"2,17859699";"3,59978626";"1,30052752";"37,80376858";"170,79955001";"165,36329452";"911,581368320002";"113,62562795";"281,21075125";"354,91776414";"3,55290089";"63,0210307";"75,13678371";"22,32678801"
2005;3;"4,43376684";"2,20255246";"20,94879899";"38,08172727";"10,27813844";"0,2700304";"8,93345617";"5,23362245";"144,74534479";"27,18261725";"5,64845558";"6,64848242";"29,59523714";"2,80122837";"1,01643431";"5,30253202";"51,72114355";"345,47238784";"251,05607286";"1459,8589894";"259,77802278";"172,88856833";"130,75110625";"31,61461343";"62,95582969";"93,82117029";"32,61471325"
2005;4;"2,17766835";"2,2789071";"7,42711999";"30,6015284";"11,17380796";"0,7736896";"9,37647028";"2,02393164";"80,24487698";"34,40534732";"11,20257884";"14,6908358";"26,06374098";"2,89110604";"4,8853305";"2,63694511";"32,39112411";"209,74442246";"240,6965444";"1026,54433507";"389,49955761";"149,95890047";"109,79849991";"7,60731213";"88,88385292";"57,75473215";"21,2624194"
2005;5;"2,70192109";"1,2461065";"10,44854243";"25,45026654";"21,69214058";"0,01425939";"32,87677036";"3,71494879";"221,50738093";"22,58866929";"6,25642108";"1,80277409";"30,5688953";"9,88187915";"0,88881371";"1,80902891";"37,32363836";"183,35750103";"391,8762971";"1177,80009941";"384,79063029";"212,9982404";"131,09225645";"6,37132473";"72,60861978";"45,59046558";"14,6397029"
2005;6;"50,79653447";"3,527152";"55,55743716";"30,28823103";"22,87146019";"0,45776072";"6,79750555";"3,20421228";"204,04696025";"38,76553683";"10,52153377";"4,18329166";"23,69231228";"3,3318546";"7,33198769";"2,09448354";"45,58008672";"297,81019741";"347,97168894";"2480,42837883";"279,50173161";"569,97825618";"240,33953424";"11,74042102";"64,21687425";"53,38659644";"23,36440837"
2005;7;"2,45611411";"0,55314341";"20,77163221";"15,57488418";"13,3821467";"0,5855085";"3,0683371";"7,78852015";"312,66547176";"47,03099572";"7,89141986";"5,7305599";"63,08007784";"1,67147177";"7,58751867";"2,2781748";"57,84867392";"370,91778697";"1101,4719884";"787,80909482";"304,83196465";"411,34376459";"235,80301157";"257,78801548";"44,39776108";"480,31818014";"14,71509593"
2005;8;"1,19993862";"1,57382135";"91,51663221";"24,01191902";"11,11363335";"0,2868";"67,46351305";"3,15383354";"234,51862607";"74,44819806";"7,44188302";"14,18315339";"137,54691304";"7,20402665";"28,93227947";"1,75296543";"69,21551303";"267,84835661";"367,58146785";"1911,37809289";"222,59285081";"301,14940385";"139,73786718";"12,16908438";"74,09085294";"101,60445057";"13,1838433"
2005;9;"0,9224419699999999";"1,35605034";"16,43394734";"21,48532406";"6,63554788";"0,50803074";"4,69348892";"2,51245668";"100,86100379";"16,20525671";"7,34595331";"4,05736427";"68,55116343";"1,61252609";"10,20569306";"2,35620362";"34,37610815";"221,07423905";"343,70690006";"819,44143797";"144,72117564";"217,63669156";"236,26207687";"8,41672383";"51,32543374";"50,46469118";"12,989187"
2005;10;"1,23170929";"1,06414105";"14,30122337";"12,26664777";"8,16486092";"0,20608404";"5,06125287";"4,91238693";"177,93441904";"15,51026489";"9,40371903";"6,29220617";"37,55026511";"2,06314678";"3,54556246";"3,44589785";"40,60421744";"201,43674237";"207,1611221";"1088,41534796";"239,02821526";"188,14074223";"185,15250219";"5,99155125";"79,6118441";"85,34004452";"16,1314706"
2005;11;"1,07055109";"1,0607481";"12,54349037";"29,70397153";"7,4686107";"0,01569764";"55,67831541";"14,99004842";"150,53666604";"11,93450235";"10,40171911";"6,23294605";"34,32345521";"7,04589021";"5,22807821";"1,19197189";"30,78800173";"226,58198572";"303,92466225";"3704,48828473";"418,72872854";"366,8752496";"143,34639739";"259,85322809";"69,65931546";"101,20066789";"17,17575056"
2005;12;"33,12634208";"9,0277413";"508,3175578";"15,39391211";"7,84597496";"0,06602114";"13,6645901";"3,19988468";"304,93784617";"69,23960816";"13,69079666";"4,30548255";"232,1520741";"4,08818216";"57,16201351";"5,80518859";"654,94155079";"268,63034878";"473,75987846";"2753,58782955999";"424,34129013";"544,36705245";"411,24586723";"6,31477278";"150,82108797";"172,06039832";"60,32897253"
