"ano";"mes";"agropecuaria";"industria_extrativa";"bebidas";"borracha_e_plastico";"celulose_e_papel";"confec_vestuario_e_acessorios";"coque_petroleo_e_combustivel";"couro_artefato_e_calcado";"equip_info_eletronico_otico";"farmoquimico_farmaceutico";"fumo";"grafica";"madeira";"manutencao_reparacao_instal";"maq_aparelho_eletrico";"maquinas_e_equipamentos";"metalurgia";"mineral_nao_metalico";"moveis";"outros_equip_transporte";"produto_de_metal";"produtos_alimenticios";"produtos_diversos";"quimica";"textil";"veiculo_reboque_e_carroceria";"administracao_publica";"agua_esgoto_e_lixo";"alojamento_e_alimentacao";"artes_cultura_e_esporte";"ativ_aux_transporte_e_entrega";"ativ_financeira_e_seguro";"ativ_imobil_profissional_e_adm";"comercio";"construcao";"educacao";"eletricidade_e_gas";"informacao_e_comunicacao";"organismos_internacionais";"outras_ativ_servicos";"saude_e_serv_social";"telecomunicacoes";"transporte_aereo";"transporte_aquaviario";"transporte_terrestre"
2001;10;"262,71131717";"15,45953871";"33,86041903";"22,7797098";"84,33729103";"14,85574096";"33,54426127";"5,80974834";"60,50876077";"4,43398686";"0,20368";"1,93945262";"6,03373355";"0,0";"21,31578007";"39,30324944";"118,56094824";"19,33247332";"4,70016072";"464,4034719";"9,62723998";"191,03424841";"2,8288069";"19,12991719";"54,80482415";"43,24349848";"5,31771184";"4,16934289";"11,71645563";"3,94592182";"40,52128652";"13,10464598";"7,83333959";"65,19678041";"61,80140017";"23,02209942";"313,5501086";"2,93075874";"0,0";"0,28341664";"9,78626864";"54,51664853";"1,03957";"12,84141237";"150,41791903"
2001;11;"285,66884089";"4,39168003";"9,33791113";"12,68310365";"108,58621244";"16,06983468";"7,57447722";"4,06905986";"3,53743442";"10,06590642";"0,0";"2,43921486";"30,58524659";"0,029978";"14,53280404";"46,8889451";"155,66219569";"13,13497698";"4,37762107";"150,71941101";"22,71507162";"167,83515283";"1,82299918";"105,74743134";"31,48289484";"285,6005217";"8,1756198";"8,07778848";"8,30506762";"1,142844";"14,63524206";"10,25258378";"11,90741959";"89,62506924";"33,39369593";"14,82453496";"157,36213513";"5,73347855";"0,0";"2,12270253";"16,96290646";"612,32071743";"0,695954";"11,12479233";"122,24645264"
2001;12;"308,019691900001";"316,40891427";"10,33653745";"17,4835826";"135,83986203";"6,49535597";"7,21480584";"6,35033441";"11,80224431";"4,44914398";"0,0";"2,16962201";"11,72636557";"0,45818462";"12,37288045";"54,72169057";"145,15183741";"19,31325119";"4,26411238";"452,37103037";"13,7101801";"111,42892184";"1,68894337";"96,14544526";"12,3266359";"89,92079577";"4,64836355";"6,78763322";"7,16254659";"3,67320327";"34,87292";"23,13038274";"28,84372989";"133,36421125";"229,23403822";"32,2162307";"521,33350954";"5,28782717";"0,0";"0,47557948";"9,75852209";"257,5258592";"0,6876054";"44,39076074";"175,4841777"
2002;1;"248,89504358";"20,39300077";"66,12693618";"11,83066944";"5,27167227";"1,05461812";"5,20765926";"5,00292436";"51,34472584";"0,522984";"0,144";"0,95498733";"2,08908379";"0,0";"6,82774628";"50,64723707";"14,37935931";"15,87541616";"3,48305932";"419,66888093";"8,63498907";"179,48751513";"1,06466993";"75,48117027";"23,93449715";"74,68952979";"0,3821045";"2,78534538";"9,78022402";"0,846894";"44,89757706";"11,4897453";"20,86887151";"53,32678142";"50,56589469";"15,80929296";"77,81350285";"3,43109843";"0,0";"0,94706432";"19,79053519";"50,17741318";"0,0";"0,0";"146,49012805"
2002;2;"252,47747317";"1,4700185";"14,51869835";"12,91285993";"36,30503879";"3,38633424";"4,25095";"1,2411634";"0,795681";"1,6120412";"0,28437875";"0,21142841";"7,39110936";"1,0233616";"1,01083487";"37,33032281";"76,51384869";"8,13711197";"2,07278542";"287,83945617";"24,90625532";"63,63611892";"0,51670661";"42,29100843";"24,16304644";"115,00790662";"8,87286488";"6,95017478";"23,07634455";"1,59091213";"53,07317406";"19,82851849";"5,22898685";"41,15651473";"49,12597963";"13,97223787";"1212,61046046";"4,02350181";"0,0";"2,10111924";"9,02086267";"11,52282835";"0,0";"3,99040403";"71,42707393"
2002;3;"320,20549677";"33,13069708";"8,95211236";"11,10675831";"39,63224321";"2,76725928";"4,3061596";"32,07330702";"8,99033793";"3,24763481";"0,0";"1,3250179";"7,66682699";"0,0";"5,69491377";"39,67840047";"14,98628112";"13,80878829";"3,99356403";"190,74602138";"14,30555972";"114,41557913";"0,73945201";"31,94256052";"27,36847356";"30,68658835";"0,70516266";"3,00702108";"11,84311064";"1,27945853";"9,25542175";"19,93561514";"17,53036295";"62,32130093";"72,34453296";"13,78601184";"354,70991925";"5,95656963";"0,0";"1,28027427";"5,35161793";"0,94328744";"0,546368";"20,95659824";"143,02271629"
2002;4;"249,66599211";"8,39426136";"11,38635768";"10,33912143";"62,94764952";"2,10513004";"3,4585872";"8,80925888";"15,71735378";"4,05689794";"0,0";"2,43741031";"11,39448441";"6,34226169";"21,03800668";"56,77644929";"37,76677";"9,4559795";"6,30945352";"333,04252034";"14,31032839";"50,12686683";"0,88480399";"55,30862703";"18,73082434";"58,50422387";"1,6695992";"7,33253178";"14,99613199";"0,71098331";"11,84914897";"19,28182822";"8,2936035";"119,5059619";"55,97126251";"21,87945362";"181,53805207";"2,35206531";"0,0";"0,78352928";"15,39506178";"18,11620558";"0,1056";"4,76625695";"105,58053491"
2002;5;"295,59729";"5,86601801";"26,1526866";"12,82426088";"319,85493111";"0,96471265";"7,84612098";"10,65215056";"1,28462523";"7,7545597";"0,0";"2,47727017";"30,82566278";"0,05482525";"17,04534247";"93,65767409";"30,34333765";"14,14415022";"2,96289334";"807,60867557";"31,05086023";"195,10908651";"1,0495867";"37,3726792";"15,42278859";"30,25842138";"11,38545688";"6,0050594";"14,21950091";"1,26293";"36,0651173";"11,23452953";"30,65134732";"84,9466783999999";"50,03219994";"20,52804516";"204,0644493";"8,24536038";"0,0";"5,82204239";"18,33728313";"0,75578466";"0,3239417";"17,51824127";"133,00783246"
2002;6;"293,26024029";"12,74977272";"12,84829009";"12,99457591";"53,47673667";"1,57042633";"10,91229064";"7,45816513";"66,05117586";"0,14419968";"0,81141288";"1,78341629";"3,52338539";"0,0";"13,38463171";"60,41328292";"111,25620411";"10,97703448";"2,64104872";"1485,81168052";"13,24333414";"99,40477847";"2,73917523";"126,82503373";"14,17599661";"34,96582091";"16,56740071";"9,34825148";"5,2998128";"1,743245";"16,49703297";"12,37729386";"12,39878404";"76,64260591";"52,26623211";"16,91039171";"21,12899319";"4,59971663";"0,0";"1,19776373";"25,37107901";"20,70682765";"0,0";"8,94617494";"97,5524037699999"
2002;7;"439,23330455";"15,64278914";"7,80044495";"13,80516557";"24,34158041";"1,65849214";"9,12213946";"12,03295091";"1,71782424";"7,0616071";"0,06686";"2,94761439";"4,56109628";"0,0";"15,2971107";"50,666905";"22,659184";"11,71639076";"10,05276816";"979,75062378";"24,08836806";"97,19517832";"5,07084211";"45,36987233";"31,49876967";"12,34116115";"25,19103012";"5,26315764";"8,13320423";"2,6849425";"13,77316022";"11,50176511";"33,1357311";"78,5047789900001";"87,71820586";"16,36754155";"523,53897612";"8,31682714";"0,0";"4,40171788";"15,48195036";"35,14726858";"0,0";"10,78141077";"153,00991083"
2002;8;"360,49665639";"5,36103537";"8,29022888";"24,44698919";"50,15330951";"1,97780557";"7,7662091";"34,35218736";"15,38435986";"4,58459926";"0,45336";"2,42366716";"19,67900707";"0,0";"3,22686859";"183,08663781";"124,40161303";"15,9434917";"2,80467627";"673,25760729";"34,54460847";"111,13286173";"2,36356804";"68,26644617";"20,10999497";"223,47362326";"12,31867777";"7,08942539";"8,38004304";"3,2725816";"5,68510638";"12,64401542";"50,07185484";"192,22680237";"79,65569996";"19,40948468";"1989,6742546";"3,22871973";"0,0";"0,88554911";"21,05652519";"199,93071713";"2,4778614";"6,62020492";"205,84873113"
2002;9;"382,58393636";"99,01979477";"32,41105083";"25,91387941";"82,5820414";"6,08195668";"19,35941806";"25,11481066";"20,90551672";"54,17418392";"0,56918";"1,7838814";"33,08084933";"0,07517936";"8,06527409";"92,20459522";"120,64266037";"23,17275061";"8,97054794";"334,03420424";"55,64166273";"268,14908839";"2,5931308";"108,23900906";"32,22552324";"221,51508081";"3,76347083";"6,11893215";"10,00283412";"1,77484204";"29,11408801";"9,69708559";"17,47665203";"107,09848538";"39,62914797";"14,6310604";"1123,24920348";"5,42091446";"0,0";"1,37297358";"15,91939427";"0,25635937";"0,1336";"60,48564476";"206,77897282"
2002;10;"591,757737139999";"6,36518548";"16,11516204";"38,55834729";"80,12184039";"7,61768214";"62,82035898";"65,02643679";"30,59240449";"14,56908832";"0,207";"2,5306076";"50,43904302";"0,0";"26,02178344";"144,91809986";"298,1408434";"35,10120068";"12,40764018";"590,44922821";"63,54545827";"330,18255028";"9,70137241";"169,66588043";"41,77431651";"179,99204972";"31,68073987";"29,39921542";"10,3293166";"2,81053844";"24,24712376";"9,78870676";"45,88426528";"111,21386546";"111,9934471";"21,96627471";"816,59485827";"2,63286926";"0,0";"0,5268427";"21,56892982";"0,42604334";"0,09582101";"10,21424225";"249,65651733"
2002;11;"126,80187989";"10,92935841";"6,26090698";"21,59829459";"275,26531766";"1,57378377";"40,70607481";"33,31807468";"125,82865621";"3,21862569";"0,053";"3,3687048";"22,85050754";"0,065063";"35,37622484";"57,63390873";"88,57759107";"46,54537611";"12,11716343";"311,45600826";"17,11409205";"231,50142749";"1,83476829";"67,64353951";"11,23372369";"91,99676028";"8,97303563";"11,62400643";"4,6103627";"2,39994749";"17,60922556";"11,71438159";"20,5888053";"83,63939175";"54,72984438";"12,70546195";"1130,80310209";"3,10680351";"0,0";"0,77963906";"28,01167302";"0,0";"0,0";"49,16934472";"236,51915659"
2002;12;"947,956564839999";"30,97665175";"26,34552915";"27,88984486";"242,68150394";"38,48938997";"7,54616068";"59,92630055";"9,25503899";"13,13544974";"0,0";"3,21565133";"42,95086252";"0,042137";"55,38874263";"61,55713315";"79,8673126";"33,13665996";"9,14633448";"173,01928782";"31,04009958";"350,1445853";"5,41242112";"49,01020182";"29,15143309";"385,68209898";"37,05945385";"107,50727749";"6,07725614";"2,20861447";"19,11346402";"12,51836121";"33,37821194";"100,94050751";"59,40964324";"12,90826648";"1216,6144505";"5,24151097";"0,0";"1,323785";"13,94614814";"315,62955447";"0,0";"51,84095661";"387,10381037"
2003;1;"154,31825089";"14,03937762";"17,98919578";"18,26826186";"101,83807015";"12,87658392";"3,9490464";"38,64043558";"2,32729257";"4,79171958";"12,2026";"1,55165311";"13,08850474";"0,0";"3,46098483";"14,66272605";"208,75000738";"14,56903875";"5,92813075";"294,6453256";"19,92450783";"86,80330598";"1,40937604";"53,76215905";"84,29171007";"219,0787382";"4,3825141";"4,73816515";"6,2315086";"2,54791817";"4,83465706";"6,72187019";"27,05074578";"88,20223598";"22,14721111";"10,16704991";"66,75126289";"1,90993474";"0,0";"0,37880632";"15,83004473";"7,5748";"0,3";"0,0";"130,39094006"
2003;2;"155,80224947";"4,12416792";"13,18954856";"21,35842258";"9,57177601";"14,48478824";"2,1067775";"25,32373849";"0,68543064";"2,9250241";"0,97387048";"2,36593849";"20,04605435";"0,0";"2,31877602";"17,714424";"53,38486678";"18,88427142";"6,53049466";"162,51940561";"9,42123404";"133,68493805";"0,8499367";"47,25760257";"28,07215259";"14,56409278";"7,46528224";"19,26976696";"4,07246893";"2,9239896";"8,23392734";"18,57042868";"42,21304004";"122,05970589";"45,01060625";"16,63963128";"761,99457397";"2,98918764";"0,0";"0,62125368";"36,97291932";"0,0";"0,28514397";"23,0758998";"159,91394795"
2003;3;"250,57484881";"19,84699248";"7,55981848";"12,03766129";"9,75632862";"1,8800936";"0,4794532";"35,12771864";"0,34683";"9,66565035";"0,09596386";"1,11295075";"12,23411756";"0,0";"5,26029201";"21,35526943";"46,55080868";"11,83236674";"6,76004324";"182,89838554";"9,7468112";"47,94774375";"0,36064477";"90,93295054";"12,66340165";"140,81415307";"2,21414682";"9,89404044";"10,3785974";"3,22552289";"5,00625174";"6,82876154";"17,70933661";"87,1001536900001";"37,50032035";"16,81425075";"291,93405538";"4,73949689";"0,0";"1,78205818";"7,67383999";"4,37886744";"0,0";"4,86969708";"214,62899374"
2003;4;"252,57716223";"5,94031158";"5,45428061";"37,47240193";"9,66379982";"0,30795299";"2,311367";"18,67068422";"0,27604864";"13,29414006";"0,71222406";"0,5772626";"23,19405865";"0,0";"5,22503178";"16,59299621";"70,36365956";"25,72695736";"8,55413209";"104,17332155";"19,90223193";"104,63351847";"0,6925392";"60,90671791";"14,64257485";"94,64503035";"7,5564202";"7,07170738";"3,71004416";"0,856423";"12,64402264";"3,18989626";"17,88924146";"84,66177478";"43,30531076";"10,22237133";"130,12826102";"3,02885785";"0,0";"1,14519374";"15,33259473";"4,81939203";"0,0";"12,05652756";"182,30595205"
2003;5;"313,3601465";"7,6754127";"5,36240684";"17,93305941";"46,75824025";"4,26743555";"2,25435726";"15,49086123";"2,22293805";"1,1181945";"0,960218";"0,96025248";"19,17496756";"0,0";"3,11839269";"36,13245442";"71,90625907";"11,87637279";"6,42399294";"132,88218899";"34,50348945";"172,01028988";"2,625661";"73,59043647";"6,00633121";"42,29809709";"11,49899265";"36,95514748";"2,55367805";"0,787258";"4,0313494";"4,41681002";"37,4082649";"110,5350816";"41,41910926";"12,0717535";"153,8956967";"2,01346378";"0,0";"1,47860253";"18,32666474";"11,87479982";"0,0765";"20,56318485";"307,01138212"
2003;6;"455,524981219999";"10,05489502";"2,84770166";"14,69814891";"3,85524698";"3,29284525";"1,27901346";"8,33222758";"0,15649";"1,00924401";"0,856126";"3,65002938";"17,79130864";"0,0";"11,82707331";"24,52527704";"63,48362575";"12,296135";"9,720334";"1305,42796697";"10,91019522";"139,16339823";"2,18331875";"69,2438435";"20,1167013";"197,12031989";"15,51071286";"75,68782141";"3,62614577";"3,62093588";"84,62189695";"6,34167058";"27,78367084";"156,58503657";"118,67794776";"22,50801365";"281,82196189";"1,83917621";"0,0";"2,38367171";"13,08097224";"1,8053836";"0,0";"0,51695323";"253,94688485"
2003;7;"684,354031470002";"12,29523486";"11,2046329";"34,68634768";"13,55830366";"5,22353917";"3,378584";"43,29075842";"1,0148537";"2,87289384";"0,25114831";"1,24554784";"14,48740002";"0,0";"5,53388128";"22,76276399";"118,54628038";"10,94573245";"10,56375054";"94,18612408";"28,60100117";"87,8461038";"2,97850776";"27,38945748";"10,84023213";"40,47822058";"10,76364403";"29,70223771";"13,37295508";"2,773429";"3,42984621";"4,36616004";"27,08148806";"107,73205145";"93,30963544";"8,00166664";"1284,28383458";"4,38185797";"0,0";"1,56002778";"10,72377373";"0,0";"0,0";"87,78240025";"194,79362471"
2003;8;"344,32801968";"8,51501153";"6,04293009";"19,66677018";"5,39221104";"3,39726414";"1,287365";"19,73720192";"0,43582768";"6,05476988";"0,38169992";"2,48327256";"12,13308068";"0,029972";"64,12092566";"38,77122671";"9,30174839";"14,85316892";"11,90887873";"97,74264236";"18,29160243";"59,71220092";"2,57544681";"95,43002079";"8,34778212";"30,75089668";"7,92964864";"1,71942376";"5,7683549";"0,79800617";"20,13349937";"6,97140335";"33,06428059";"120,97537871";"55,74348181";"11,87657327";"107,04274822";"1,10146704";"0,0";"0,62908849";"10,42383866";"2,14847341";"0,0";"53,40416076";"266,08278677"
2003;9;"410,01132604";"5,95266248";"3,09286725";"16,24764855";"130,70535503";"3,28237928";"1,64700228";"9,99377679";"3,53626718";"8,53608856";"11,2335935";"1,30011046";"14,31079595";"0,0";"17,46973732";"32,65615441";"48,4857055";"26,69703438";"6,21608416";"94,52908799";"22,18593094";"69,67729074";"6,0744982";"47,63597463";"32,13210272";"62,81729496";"9,71234118";"36,21563885";"7,46062763";"4,42931409";"29,98205897";"6,41397063";"28,07901589";"124,36417074";"136,1210043";"15,77280889";"208,65633731";"1,38588356";"0,0";"0,96328344";"20,63638344";"13,61336457";"0,04413888";"37,32940483";"229,66244958"
2003;10;"617,04924808";"4,63866747";"11,150508";"19,28871537";"33,4850272";"5,5379696";"17,01516245";"92,83374998";"2,60331384";"9,43290528";"0,18908567";"1,26926489";"12,57335819";"0,0832";"27,40073055";"69,07395515";"60,03340564";"31,50833991";"22,17664576";"667,25641159";"23,03214748";"184,1819628";"0,86187178";"43,20757633";"22,34765706";"64,14666837";"15,95023122";"6,77019473";"4,40084113";"1,15204013";"7,43288148";"11,54901883";"27,92630355";"130,57685579";"114,27680807";"13,01478749";"548,44248517";"0,75357616";"0,0";"1,45553643";"21,33637112";"2,707529";"0,0";"45,98149869";"245,99506065"
2003;11;"506,643864740001";"49,23105955";"72,84165694";"26,11536672";"47,2566846";"3,54655912";"2,27558215";"51,45255237";"40,22613";"29,44997198";"0,711383";"3,41047902";"16,64447983";"0,0";"3,0102263";"68,69872363";"80,78349157";"41,79785951";"13,55528251";"1672,05281133";"35,11098439";"370,53523152";"1,40844755";"315,05320348";"93,77431599";"1480,31884355";"6,90210417";"9,52255859";"4,02030209";"1,78042291";"31,86435146";"9,50211236";"23,59252333";"163,08708872";"62,12705";"9,45466926";"555,0607692";"0,78900784";"0,0";"1,78099208";"17,31812659";"0,720696";"0,22368999";"147,40211229";"273,52433518"
2003;12;"450,48215241";"15,00821967";"31,53755042";"13,69282358";"18,20204404";"6,4834011";"9,63721586";"30,77643132";"12,53990644";"20,89110884";"2,12283464";"6,98784694";"82,30546752";"0,0";"80,56437394";"103,58066836";"165,68328808";"85,43804723";"4,53834373";"946,7851972";"28,13602444";"337,01417344";"16,1575062";"130,71052133";"54,58783556";"267,38957563";"14,46201809";"38,8418773";"7,28704203";"7,48203741";"24,34141098";"25,79440779";"44,87499815";"250,92541657";"44,36406028";"12,36006633";"691,51142018";"2,96568427";"0,0";"1,10974303";"19,34837287";"201,86771916";"0,0";"180,45615611";"487,99062638"
2004;1;"599,64606016";"10,4253135";"10,97066979";"10,90529";"25,53341";"3,75067628";"1,20353394";"4,77363972";"0,19569611";"3,4999385";"0,877462";"0,5954646";"10,69982653";"0,0";"30,69026706";"28,36840284";"118,62668534";"27,73592333";"8,69216238";"182,70383442";"19,64569094";"136,12470542";"3,35227734";"70,51337414";"5,01652134";"402,98253116";"10,50311545";"7,35547102";"3,56395996";"1,41673388";"9,55699938";"11,4136655";"21,1331988";"84,5826118";"29,47021075";"20,34238899";"132,42714422";"1,55393418";"0,0";"1,22668052";"10,59603768";"0,27116262";"0,0";"0,349";"174,1979541"
2004;2;"492,07759959";"20,45900874";"14,16835244";"30,40621556";"40,68913414";"19,21462969";"3,94581063";"17,87315682";"2,29273666";"26,83770698";"1,982701";"2,85276764";"11,62896551";"0,0";"6,93623814";"188,23911022";"77,62562186";"84,75458588";"5,80703607";"162,9327805";"19,8440272";"366,2335295";"7,20232963";"66,40510621";"23,50290201";"270,51464352";"7,8945375";"5,57316507";"1,9179228";"0,51954393";"8,48927793";"15,77267974";"43,64400576";"134,76227429";"298,81788627";"17,40933404";"201,49883514";"2,46496448";"0,0";"0,38426853";"13,44453108";"4,07842582";"0,0";"11,80270845";"244,24862498"
2004;3;"478,27225357";"6,45580911";"11,50210997";"15,6089821";"227,8793795";"6,06235702";"2,611689";"9,43380822";"10,55247";"1,56366265";"0,12304572";"1,1613677";"6,47275349";"0,0";"17,04144282";"133,53550901";"38,6995194";"9,4722429";"11,1118949";"715,74741041";"12,58345697";"210,46844782";"0,82414706";"26,38484187";"36,47832746";"237,80790411";"32,72675561";"20,83063863";"3,72285686";"1,297037";"18,35415156";"9,46972259";"14,53840443";"125,36296525";"63,09739851";"11,64404643";"453,89751883";"2,18216382";"0,0";"5,31992418";"8,55535493";"100,16280217";"6,025996";"44,28073809";"144,00303622"
2004;4;"527,32555397";"42,08473363";"12,05604735";"17,97297838";"18,75178657";"3,00845151";"7,32580096";"2,14564297";"122,02423489";"0,9562306";"0,43046586";"0,31300361";"6,90037183";"0,0";"7,02259301";"17,36762475";"94,02818375";"10,97120558";"2,92787485";"163,67788848";"13,88605175";"141,65322676";"0,86676005";"31,95895378";"6,61955857";"488,29829484";"8,25381869";"5,3164143";"1,73100759";"0,78645466";"7,97019483";"6,36994821";"9,66348355";"53,92717855";"87,23399326";"13,40378342";"1232,57138383";"2,33488571";"0,0";"1,02688741";"16,03345028";"0,0331015";"0,0";"58,56416302";"370,30889684"
2004;5;"410,3751444";"4,6461351";"7,88601605";"11,82855551";"10,08369054";"2,15808819";"20,2809632";"1,81165173";"0,29349802";"1,37415876";"1,282116";"1,67863";"9,59905752";"0,0";"1,34102858";"29,21780599";"42,78414021";"19,21170689";"4,84417197";"176,9526415";"11,61356365";"70,33705159";"1,95092571";"21,40041256";"33,26606973";"21,47197746";"24,95286507";"5,68547749";"1,2443935";"0,77924642";"6,95633805";"8,0202246";"11,50693313";"70,48866015";"31,69309564";"12,47303637";"252,94331862";"1,42769845";"0,0";"4,95580427";"5,32954085";"8,58572914";"0,0";"114,10782752";"308,94313752"
2004;6;"687,216529300001";"72,65389455";"11,79160677";"14,38937377";"157,06131024";"1,95502";"12,84247314";"18,89406905";"0,27915113";"2,619153";"2,394444";"1,74785275";"15,36306104";"0,0";"6,02849018";"16,88485907";"98,89002061";"5,85015838";"4,19555824";"868,94479591";"21,78014626";"68,46756261";"2,00178994";"12,58958894";"3,40821881";"13,14315064";"13,94915942";"82,4434669";"1,96057727";"1,692331";"16,4678583";"7,59998633";"22,69939899";"71,3317761000001";"44,15701003";"9,62271784";"1058,51588919";"2,32187431";"0,0";"2,3834476";"16,79947199";"120,11673446";"0,0";"70,90449186";"431,30980284"
2004;7;"715,741271250001";"6,08166607";"24,20085029";"24,72180452";"75,5501048";"2,24235645";"2,98917266";"10,89231897";"1,92680926";"3,33358039";"1,26615";"2,85031287";"11,8288127";"0,0";"5,71874085";"20,20123537";"25,75498289";"29,35195501";"6,33157633";"421,56694694";"50,23552092";"95,03299945";"3,81239688";"53,8241382";"11,78659007";"27,90310626";"14,73871232";"1,83519604";"0,95211494";"0,914948";"11,61486787";"8,24601589";"19,28442911";"35,74896164";"55,48991933";"10,00967289";"669,50263217";"3,08418432";"0,0";"2,62221074";"16,1540013";"0,01128642";"4,145175";"57,76833909";"423,20830173"
2004;8;"429,11333509";"4,2034466";"2,97071551";"27,62272089";"50,78937207";"0,95449374";"4,12884935";"14,72896363";"2,08165529";"4,72047054";"1,798734";"0,7162754";"7,70755057";"0,152592";"2,15655521";"23,61288306";"29,87521984";"13,86044362";"18,62428549";"173,66745982";"16,47891377";"156,02853018";"7,34691332";"38,49054781";"17,91829406";"19,87196397";"13,23615585";"11,46001726";"4,03254478";"0,28036293";"27,49309816";"21,41393592";"22,00436103";"61,42754487";"206,62166428";"9,14930235";"812,80355718";"8,29623097";"0,0";"8,21910259";"8,31751896";"466,79016461";"0,0";"50,57834983";"507,6161634"
2004;9;"694,019937720001";"26,89176406";"2,81142715";"36,20994482";"81,87766424";"0,63681733";"3,10397717";"8,525531";"1,29702341";"3,81168545";"4,15490192";"0,44849138";"11,41784812";"0,0";"12,7599526";"22,94574458";"49,70773885";"12,54016038";"6,5071076";"202,36888401";"22,41955851";"98,04719686";"4,45607899";"53,49344318";"5,98921161";"28,64248228";"11,31340385";"10,44676515";"7,19168306";"0,42310586";"30,13032054";"3,10069484";"18,97211143";"55,9721723";"57,76008096";"5,16776079";"875,68401918";"0,72409002";"0,0";"1,62980493";"13,20975429";"400,2087618";"0,408";"42,13466149";"527,1905924"
2004;10;"618,630516019999";"12,557634";"7,17133338";"24,00529275";"37,57188429";"1,67183281";"6,37770404";"6,67183715";"0,65415913";"3,3495088";"0,0";"5,43938948";"8,07373049";"0,15788121";"26,81647138";"83,10763963";"105,00589048";"9,31607332";"13,9873839";"724,16992129";"21,03066185";"124,46760557";"4,28738275";"18,02103489";"7,32495799";"298,95289888";"16,4816341";"3,08006052";"5,32607295";"2,16516813";"13,8474753";"2,84648589";"19,32659561";"53,33540611";"198,28871259";"10,76636808";"411,7974532";"3,13467611";"0,0";"2,98595089";"10,25626513";"450,14060594";"0,0";"111,82557612";"498,38996335"
2004;11;"696,386244369999";"7,89504326";"6,81428279";"38,85391365";"209,47487817";"5,10027946";"5,75642172";"54,93885646";"1,45175866";"30,91034395";"2,34294719";"2,38499714";"10,23047949";"1,016";"34,60755429";"89,13631107";"40,68498659";"10,38995907";"5,63932097";"761,25553861";"20,85755083";"65,3095032";"4,48184409";"38,83876803";"8,19989052";"294,18431378";"13,77239249";"56,5240056";"3,56829482";"1,32991276";"47,66923947";"2,94818297";"23,56164699";"71,40070657";"49,11793282";"11,19075607";"252,04561866";"3,06029369";"0,0";"1,36915183";"18,30522223";"0,39367172";"0,0";"37,29602213";"515,66180878"
2004;12;"581,4026902";"28,28771831";"2,55449586";"22,92830165";"116,97670996";"3,33649194";"2,93911243";"14,02363817";"1,34112858";"8,36487464";"1,75974254";"1,86232579";"14,9130073";"0,4740684";"60,46628283";"177,01619842";"19,37579859";"40,80141556";"11,30927419";"1409,38132158";"26,08470569";"241,2828338";"1,9463395";"22,61077067";"10,83094359";"471,53347245";"19,86981521";"34,58820358";"7,74139133";"5,81934035";"113,80766837";"2,06772941";"39,14359008";"48,7745046";"98,16515057";"11,19064876";"153,29272709";"16,9686839";"0,0";"1,47620145";"11,82055322";"94,61367392";"0,0";"88,01047049";"509,46239375"
2005;1;"498,79228934";"11,1465587";"5,67796285";"25,72832308";"79,03713228";"3,06593772";"5,83321445";"9,40285085";"19,45213191";"20,95965802";"0,76171066";"1,34649734";"18,13585413";"0,0124032";"3,09688214";"86,10780017";"33,60862442";"12,4331609";"9,81145391";"1498,30682006";"31,61002757";"71,78055775";"1,72889565";"34,51122187";"3,93885387";"112,67039673";"7,28522982";"4,02812166";"16,78423895";"0,527963";"35,99838125";"10,67199248";"83,92995297";"46,20581091";"79,12280423";"7,92287713";"372,79721585";"0,96848442";"0,0";"0,7000355";"3,58397129";"0,01493548";"0,0";"2,57731633";"522,43151998"
2005;2;"338,44170271";"8,5756672";"1,39920879";"18,74735956";"55,18008717";"2,18020661";"6,44216601";"4,07484766";"177,98126054";"3,33409258";"0,392912";"1,02278397";"5,35695965";"0,2186852";"49,2393438";"83,5408545";"139,92139491";"6,92327246";"6,85093659";"104,58653877";"17,97843752";"180,60835565";"0,3242";"28,35683068";"12,94463438";"54,48258663";"6,8755872";"3,48056893";"1,78173384";"0,0985781";"30,07724099";"3,08277905";"25,98670965";"38,05746713";"77,33294413";"8,31020276";"475,2464797";"44,92538963";"0,0";"1,28472926";"12,25822058";"0,55423008";"0,0";"29,27889583";"394,60031714"
2005;3;"378,37023231";"6,71819923";"12,03309459";"45,92086482";"100,94293866";"5,93049475";"12,0676637";"4,90669613";"170,19763151";"9,36643298";"0,1946336";"3,282091";"7,72957103";"0,03";"7,67470113";"115,57278279";"221,75007263";"19,58334968";"4,57311023";"710,04062628";"30,18595087";"107,88853025";"2,04114695";"55,11111994";"21,85884497";"77,27572446";"6,32274773";"13,25259605";"0,95720744";"0,05339769";"32,6226604";"1,91077667";"36,90841981";"60,45819383";"124,36169672";"7,95085614";"159,86451831";"39,83271863";"0,0";"1,82203541";"9,75486005";"1,174";"0,0632";"24,5044817";"552,7941715"
