"tipo";"nome_agente_financeiro";"2020";"2019";"2018";"2017";"2016";"2015";"2014";"2013";"2012";"2011";"2010";"2009";"2008";"2007";"2006";"2005";"2004";"2003";"2002";"2001";"2000";"1999";"1998";"1997";"1996";"1995"
"Agente Privado";"BRKB DTVM   ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,9994876";"0,0";"2,9752976";"0,0";"0,0";"0,0";"11,48099884";"10,7335";"29,89672309";"50,26021859";"42,36353346";"11,57317849";"9,86500797";"0,0";"0,0"
"Agente Privado";"BRP BM      ";"0,0";"0,0";"0,2828";"25,71645066";"18,04120054";"8,34395801";"15,49595991";"3,83292";"6,00993515";"31,43557757";"48,55328416";"56,88280485";"45,47644458";"30,82392615";"17,42830674";"1,72333361";"4,12237004";"26,89980583";"28,86314941";"17,19774055";"16,16377133";"10,48251179";"9,27674516";"5,62455033";"0,0";"0,0"
"Agente Privado";"BS2 BANCO   ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"23,4951029";"6,679664";"11,78778296";"10,027584";"7,26501927";"11,2867787";"7,88952189";"3,50675642";"5,32296385";"3,55665867";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"BTG PAC CTVM";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"18,57505793";"14,83624554";"28,45501028";"0,0"
"Agente Privado";"BTG PACTUAL ";"995,65311803";"0,0";"0,0";"0,0";"0,7393367";"460,81346448";"616,93489842";"443,99354867";"506,58777667";"0,0";"98,822";"0,0";"0,0";"0,0";"0,0";"0,0";"58,47729203";"0,0508824";"0,7997723";"0,4311";"1,087761";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"BV LS       ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,8";"0,3516023";"0,0";"10,83059946";"6,49265245";"6,50705";"12,95358";"23,94255231";"12,43747";"0,0";"0,0692063";"1,647";"2,189115";"0,0";"0,0";"0,1628493";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"BVA         ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,32417032";"2,47235477";"51,98063687";"169,64462604";"289,57555127";"108,8354955";"124,94852276";"86,23329626";"123,07379846";"47,96486947";"21,06690495";"0,0"
"Agente Privado";"BVR BM      ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,5148";"2,2944";"0,0";"0,0";"0,0"
"Agente Privado";"CATERPILL BM";"10,294418";"46,9337381";"134,3691609";"190,61615081";"227,81546652";"557,99445811";"1366,1546846";"1245,84441406";"1047,65799995";"1054,44451467";"942,899408339999";"625,51423814";"554,82947277";"498,20634922";"387,5089635";"372,15328083";"201,7380769";"117,28790208";"131,33046613";"83,37105378";"17,97493762";"8,34758268";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"CCB BRASIL  ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"24,22437265";"143,79441867";"330,14898133";"269,41660747";"72,39175645";"34,6833182";"10,59431097";"28,87207075";"31,8111012699999";"14,63158662";"6,63509537"
"Agente Privado";"CETELEM BM  ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,7167396";"1,05674976";"5,75686282";"6,77450685";"6,04959402";"1,24117354";"1,90532862";"8,74300858";"8,99141358";"0,281";"0,0";"0,0"
"Agente Privado";"CHASE FLEMIN";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"33,00222324";"4,21546601";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"CITIBANK    ";"0,0";"0,0";"0,0";"13,47587841";"444,74317945";"124,8835493";"161,5788976";"102,4410076";"87,1967847";"302,78837178";"606,19543461";"143,87537676";"154,84932537";"324,61737981";"62,41817095";"11,41600285";"98,29343732";"90,5483614299998";"240,64917723";"336,44610009";"331,32528918";"264,60699982";"227,94252513";"24,61577737";"0,0";"0,0"
"Agente Privado";"CITIBANK BR ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"92,91880318";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"CITIBANK LS ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,12";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"CNH BM      ";"2024,34778824";"1780,53816353";"1920,81505983";"1790,62276942";"1377,73813727";"1472,22487035";"1835,49993045";"1511,90062325";"1061,05258708";"699,58993908";"332,19751772";"343,60530809";"424,69401024";"413,70233814";"283,52688396";"489,64002388";"1014,31843987";"986,344741710002";"827,915924949999";"443,26103805";"313,6799558";"109,18927631";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"CREDIREAL BM";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,00511093";"0,0";"0,0";"4,18837817"
"Agente Privado";"CREFISUL    ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,76117093";"16,75673715";"7,71495982";"8,87740103";"9,77475467000001"
"Agente Privado";"CRESOL BASER";"1820,10526742";"1426,01502756";"1140,66983225001";"1061,3222635";"923,294200659996";"649,375819310001";"624,416018000006";"467,44071813";"394,042963860001";"263,22431323";"190,73241111";"205,07566662";"141,62852989";"70,80945654";"20,16848";"5,409855";"29,995";"20,0";"7,9";"6,45163439";"1,50783388";"0,94530886";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"CRESOL SC-RS";"347,09766156";"394,11395964";"313,95769593";"270,067145929999";"163,38728409";"72,24103286";"92,33461436";"220,26493732";"303,26365262";"242,81431457";"240,50077637";"141,71891446";"81,87500358";"42,53731796";"10,323549";"8,217516";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"CXGERAL BM  ";"0,0";"0,0";"0,0";"0,0";"3,0";"65,6317041";"13,17449651";"8,9843935";"21,44799999";"9,27111311";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"DAIMLER BC  ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"577,51792231";"1037,41020941";"788,792367600001";"567,395385330001";"332,8274086";"304,58626564";"209,55667582";"119,60137186";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"DAYCOVAL BM ";"64,30462328";"81,87899707";"200,72224196";"281,22754749";"211,19625797";"68,69462376";"137,33577102";"144,04416099";"104,77437834";"159,90998677";"200,67575802";"95,38925159";"14,34088328";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"DEUTSCHE BK ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"16,23015436";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,78667935";"0,0";"17,6445";"0,0";"0,0";"0,0"
"Agente Privado";"DIBENS LS   ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"27,08004466";"39,75197998";"241,90565823";"188,08931875";"19,95215104";"50,42485332";"52,91313597";"73,33315341";"56,8934964";"69,41580487";"10,52160434";"14,93858388";"25,41365912";"0,0";"0,0";"0,0"
"Agente Privado";"DIRECAO CFI ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,304";"1,0492";"0,4845";"0,6272";"1,4228";"1,1466";"2,5737696";"0,04855804";"1,83233527";"7,89896019";"16,12216636";"13,38571867";"10,04215653";"3,06202755";"5,78588802";"7,5678339";"3,25058983";"4,77459854"
"Agente Privado";"DLL BM      ";"1368,12941746";"1307,0896497";"1414,45029662";"1346,39850743";"1124,82138459";"994,25083973";"1095,08148026";"1692,17143846";"1403,16618348";"1381,94268189";"1542,51370726";"854,238614690001";"813,8601958";"646,96858588";"404,02554227";"252,14203845";"946,041495829998";"452,64701033";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"DRESDNER BK ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,754";"0,0";"8,8638";"4,5";"34,03440036";"40,53325996";"24,4988428";"40,60041";"0,50880528";"9,5698845";"0,32185999"
"Agente Privado";"ECONOMICO BM";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"29,09119565"
"Agente Privado";"FIBRA BM    ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"99,49815208";"323,24587843";"419,6615558";"281,23616762";"73,09060884";"196,46760382";"152,60411055";"143,3754621";"48,8875281";"73,36042318";"56,11296466";"13,87569852";"6,63221898";"0,19051933";"18,45377145";"2,2859658";"35,39235051";"19,90686638"
"Agente Privado";"FIBRA LS    ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,6248";"0,0";"0,0";"0,0";"0,0";"0,0";"0,18";"0,0";"0,0";"0,0"
"Agente Privado";"FIDIS BM    ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"118,55632702";"498,70313875";"455,20599201";"611,074471400001";"587,57472045";"319,63359346";"71,65628201";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,740449";"1,458012";"0,0";"0,0";"1,00657097";"0,0";"0,10605"
"Agente Privado";"FINASA BM   ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,00525";"13,21790116";"22,95657157";"10,78888081";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"FONTE CINDAM";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,54887029";"0,0"
"Agente Privado";"FORD BM     ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,13145512";"5,4138472";"40,65699702";"58,21314736";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"GMAC BM     ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,61748";"1,19819592";"1,25774968";"9,85432755";"24,24260601";"12,77745861";"1,680837";"0,0";"0,0";"0,0"
"Agente Privado";"GNPP        ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,34857993"
"Agente Privado";"GUANABARA BM";"0,0";"0,0";"0,0";"2,04";"13,128335";"32,6423";"44,33571";"5,79476532";"119,2226021";"138,26670867";"164,41265804";"81,24438235";"111,22667483";"44,2583799";"53,68303824";"26,7575399";"11,909462";"23,41196989";"19,32217702";"5,23468795";"6,10505149";"4,83669056";"36,01195148";"11,99885442";"22,86928754";"15,36750064"
"Agente Privado";"HAITONG BI  ";"0,0";"0,0";"0,0";"0,0";"2,12497828";"25,2123835";"41,41738345";"142,99773204";"0,0";"48,89954502";"42,24508823";"101,63476933";"5,16881057";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"HP LEASING  ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,96";"1,0495833";"0,815";"0,0";"0,0";"0,0"
"Agente Privado";"INDUSVAL BM ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,71871452";"93,89947882";"208,09719784";"141,30284011";"58,764138";"78,2895545";"157,3945238";"0,0";"0,0";"0,0";"0,0";"0,0";"0,31240913";"0,0";"0,17016645";"1,23611825";"0,0";"0,250333";"1,12";"0,0"
"Agente Privado";"INTERCAP BM ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,19591594";"15,6723";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"INTERIOR BC ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,498549";"6,57706892";"3,1126724";"5,86272786";"0,61385517";"0,0";"0,0"
"Agente Privado";"INTERPART   ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,2229548";"19,699842";"8,73858279";"0,0";"0,0"
"Agente Privado";"INTERUNION  ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,32048902";"0,0"
"Agente Privado";"IOCHPE PART ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,3960576";"0,1383822";"17,4050071";"4,96256638"
"Agente Privado";"ITABANCO    ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,04575603";"0,0";"0,0"
"Agente Privado";"ITAU UHD BM ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,483269";"15,35324061";"101,85434177";"277,29963255";"152,64238916";"85,0469886999999";"64,4409921600001"
"Agente Privado";"ITAU UNIB BM";"1423,63292835";"1219,74775674";"3028,04000059";"4401,06820355999";"4108,45443934999";"7422,69577136998";"15588,11289735";"18748,14863503";"11758,92980366";"13623,59923468";"16190,46924112";"9608,89599204998";"8188,29223171998";"6338,09193669998";"4185,29002670999";"4443,76912577";"3274,62402146";"2800,62998382";"2415,58468255";"2952,13584502999";"2604,75132991";"2163,52897743";"1215,56939146001";"838,265442270005";"691,494197460005";"566,064696480012"
"Agente Privado";"ITAUBANK    ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"69,30203231";"300,43743972";"445,60782037";"566,55133796";"569,78120345";"450,14122783";"218,93539028";"300,06135899";"198,75964882";"122,24544981";"22,65022274";"1,05953213";"1,17206947"
"Agente Privado";"ITAUBANK LS ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,23624776";"0,0";"0,0";"0,0"
"Agente Privado";"ITAUCARD BM ";"64,05908823";"74,9361683899999";"89,33684583";"132,95893988";"151,11775842";"185,85443425";"173,66371391";"142,40210881";"113,70346391";"27,61055293";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,68603032";"0,59784";"3,1522374";"12,6857216";"9,21197099";"0,0";"0,0";"0,0"
"Agente Privado";"ITAULEASING ";"0,0";"0,0";"0,0";"89,39498751";"0,45914733";"16,77274949";"40,1287733";"66,54378019";"85,94981782";"117,16852084";"56,73999029";"6,657296";"70,91269457";"17,099144";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"J DEERE BM  ";"1699,12673592";"1700,38558841";"1690,77871033";"1794,0961736";"1723,95940007";"1662,06047083";"1470,44154226";"1016,85016345";"609,105388560001";"667,46627902";"679,35759945";"481,56243127";"287,59902452";"158,9305447";"95,96898786";"221,31673022";"482,01719403";"317,53015943";"195,53368745";"217,19730832";"215,44867094";"123,4115787";"43,94185322";"3,19950082";"0,14216885";"2,22295407"
"Agente Privado";"J SAFRA BM  ";"0,0";"0,0";"0,0";"8,63466887";"1112,97809536";"1245,2998051";"2541,99306396";"2940,08341063";"2754,64204698";"467,34036717";"0,0";"28,82898413";"137,70583937";"81,51845279";"66,65289725";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"JPMORGAN    ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,69588";"42,952";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"KDB BM      ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,53668286";"27,76382";"15,843";"31,37222758";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"KEB BM      ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,07737657";"3,99999999";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"KIRTON BANK ";"0,0";"0,0";"0,0";"0,0";"649,47044678";"836,47091804";"1314,44761176";"1762,64949831";"971,43443646";"1474,0764867";"2395,07741751";"1145,7375821";"1056,71626475";"850,990454640001";"546,79939269";"365,85544296";"273,73049867";"265,30344282";"337,40011605";"165,70549496";"103,29834609";"70,39475749";"149,32458972";"45,29745677";"8,38142841";"6,55719207"
"Agente Privado";"KOMATSU     ";"0,0";"1,068";"1,7624";"9,9934552";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"LAVRA BC    ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,91446551";"0,0";"0,0";"1,50439519";"0,17193287"
"Agente Privado";"LLOYDS BC   ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,62088";"41,34155803";"86,83008176";"4,09398";"2,06983195";"11,99061222";"23,41892174";"41,47332756"
"Agente Privado";"LUSO BM     ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,56606044";"10,73399855";"10,77047948";"15,68479509";"4,17947005";"0,7013";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"MARTNELLI BM";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,00249767";"0,47069537";"4,01742176"
"Agente Privado";"MAXIMA BC   ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,3842424";"5,641784";"1,63444878";"1,0138866";"0,0";"0,0"
"Agente Privado";"MERCANTIL BC";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"20,07661822"
"Agente Privado";"MERCANTIL BI";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,12104868";"5,38926444";"4,7852315";"0,46059999";"0,27157006"
"Agente Privado";"MERCANTIL BM";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"28,88815113";"37,17958849";"84,58171382";"74,61268951";"64,35758481";"38,46949852";"56,24704399";"57,66708717";"56,60460702";"27,61781639";"42,09907528";"39,83299337";"14,8707195";"31,4199398499999"
"Agente Privado";"MERCEDES BM ";"628,08490002";"465,94543283";"1155,50788806";"1458,69963836";"1565,02767722";"1523,01494803";"4129,47765851";"3216,01149772";"2747,84650729";"3027,22138696";"2846,58400438";"2400,25846483";"1696,4162958";"1238,6347764";"93,80686025";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"MERCEDES LS ";"0,0";"0,0";"0,0";"0,0";"0,0";"5,57766";"0,51298";"2,94641";"3,0865";"15,284";"77,92310513";"128,18057744";"230,70614175";"104,53177697";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"MIZUHO BM   ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"43,92766";"33,14534677";"0,0";"3,04399994";"0,0";"0,0";"0,0";"28,38594725";"72,46155246";"11,9724";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"MODAL BM    ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,3";"2,41957741";"27,95795078";"99,79397887";"64,28656254";"6,22488537";"9,67311115";"14,92714";"0,0";"5,72388386";"0,73546104";"0,0"
"Agente Privado";"MONEO BM    ";"200,67299879";"207,69785352";"141,69833632";"131,7181825";"168,61288372";"199,40307586";"260,69468487";"287,31391258";"246,74543287";"189,81710149";"204,84347077";"220,19955825";"216,34009175";"170,97116996";"48,62101072";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"MORADA BM   ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,794618";"8,75916686";"3,32844265";"1,38941855";"3,285479";"16,626332";"7,927591";"3,12";"0,0";"0,0"
"Agente Privado";"MUFG BR     ";"0,0";"18,9822206";"8,74578514";"11,93519283";"30,86255919";"14,27460866";"190,23750774";"57,13130945";"44,71891173";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"25,49055243";"14,28489058";"0,0";"0,0";"0,0";"0,00472531";"0,03602461";"0,0"
"Agente Privado";"MULTIPLIC   ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,66892539";"13,25305366"
"Agente Privado";"NACIONAL BI ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0042233";"2,86818629";"0,8391621";"2,96440692"
"Agente Privado";"NACIONAL BM ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,00715508";"0,06482105";"5,22533873";"59,92360963"
"Agente Privado";"NBC BANCO   ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,18470562";"0,0";"0,0";"0,0";"0,61635";"1,16569099";"16,01432065";"6,948862";"4,00330802";"4,68859946";"2,68174629";"0,0";"0,0";"0,0"
"Agente Privado";"PARAIBAN    ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,01609649";"0,0";"0,0"
"Agente Privado";"PARANA BM   ";"0,0";"0,0";"0,0";"0,0";"0,0";"60,701325";"58,3294913";"46,22482";"36,02970882";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"PAULISTA BM ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,58509022";"0,12803";"0,592032";"0,38930182";"0,375665";"0,061804";"0,93807525";"0,24499999";"0,21256959"
