"ano";"mes";"agropecuaria_industria";"comercio_e_servicos_industria";"alimento_e_bebida_industria";"celulose_e_papel_industria";"extrativa_industria";"material_de_transporte_industria";"mecanica_industria";"metalurgia_e_produtos_industria";"outras_industria";"quimica_e_petroquimica_industria";"textil_e_vestuario_industria";"atv_aux_transportes_infraestrutura";"construcao_infraestrutura";"energia_eletrica_infraestrutura";"outros_infraestrutura";"outros_transportes_infraestrutura";"serv_utilidade_publica_infraestrutura";"telecomunicacoes_infraestrutura";"transporte_ferroviario_infraestrutura";"transporte_rodoviario_infraestrutura"
2010;3;"955,259523740004";"1855,86112844";"540,751345840001";"105,21904227";"66,52727564";"523,65820047";"235,83960921";"193,9185657";"343,79148169";"394,72551744";"93,5752960599999";"144,81887687";"56,08983534";"1373,70938196";"0,2447798";"202,37122319";"341,40957799";"46,50058735";"36,61969613";"1934,87003526"
2010;4;"818,442370400004";"2370,53363233999";"586,91494602";"123,60358287";"94,45528927";"557,21890187";"168,35845943";"263,72384429";"324,70672263";"638,72953123";"74,8139608500001";"507,54161724";"142,15853024";"687,5100686";"0,13924284";"147,51774599";"314,02520565";"171,45641981";"33,30874115";"2133,52748407"
2010;5;"736,398390470003";"2304,34164713002";"920,61959485";"153,92176704";"54,43114055";"450,17829522";"132,97278277";"147,07898963";"233,15445109";"402,72584208";"176,134303119999";"291,83625243";"120,14977109";"861,93359381";"0,44090918";"614,4276742";"421,50765588";"125,44658787";"17,16856272";"2250,4146599"
2010;6;"792,035604490001";"2290,85821222001";"711,71207242";"87,39733023";"52,09056901";"1544,48500226";"930,94814631";"194,02687139";"455,32120358";"824,219397170001";"370,298647";"251,75964556";"24,24588303";"1171,28527953";"0,57919245";"180,29433192";"98,07663175";"650,82333627";"11,03942367";"2638,46647618"
2010;7;"678,38617802";"2719,59258749002";"1249,5767372";"137,64623223";"49,04990889";"1337,41773528";"508,26480599";"584,60447495";"472,8279095";"871,19930409";"130,59206619";"276,60180813";"116,53047305";"945,30397035";"0,28168495";"499,15409511";"100,45586668";"5,98944959";"87,90256136";"2578,78339571001"
2010;8;"755,90752641";"2590,65844786";"2983,37086073";"406,49030322";"374,58189479";"1991,76827473";"1429,27696913";"1070,61787321";"757,537414990001";"1026,42362321";"167,79174567";"409,98132037";"119,18771052";"1213,55457718";"0,41756869";"200,47987726";"86,72758735";"214,40450508";"226,07058085";"2323,83062675"
2010;9;"727,024414540002";"2064,80892206002";"2166,17645132";"109,73567267";"237,85337966";"682,39212745";"456,38516118";"380,06795381";"1038,07440057";"25464,77987282";"259,33736411";"175,10025993";"115,18163241";"330,07444442";"0,54184171";"542,99745194";"51,30674377";"122,17324055";"34,62786581";"2039,26659597"
2010;10;"960,142594760008";"1928,22687072002";"898,118204460002";"168,38504021";"99,05395098";"712,70684802";"200,03893255";"867,61893047";"638,744303270001";"1143,4010597";"346,99040003";"268,89654675";"10,31173751";"1905,72212515";"0,7784425";"141,43956706";"81,60438279";"575,06290944";"83,16227222";"1872,15464103001"
2010;11;"949,505150390002";"2856,47657860003";"652,95716706";"107,07780646";"71,53971319";"402,71132246";"215,58641613";"227,09227444";"313,82889607";"1254,3924106";"95,4534974299997";"88,0285537800001";"178,74499358";"2604,69729439";"0,63930495";"185,15111036";"88,62699543";"17,40458341";"141,23929988";"2239,00135307"
2010;12;"1066,90872976";"2809,78398185001";"670,69078584";"118,61773174";"257,93407506";"1463,48828332";"572,72842738";"472,28083461";"408,73145664";"1360,44479604";"198,70438938";"197,70184308";"244,4578553";"1496,2748413";"1,72883232";"506,67905321";"220,23529599";"105,74436592";"286,40646536";"2357,17948199"
2011;1;"850,146939900002";"1430,77465050001";"1132,54072755";"38,27474519";"147,34537216";"287,86708164";"192,80490891";"245,70178214";"297,780903259999";"282,5972967";"81,0012681700001";"100,15021077";"64,41099972";"277,51756981";"0,60431056";"228,05650921";"105,53342303";"32,4716125";"46,54079408";"2430,21182832"
2011;2;"657,714068620001";"1660,72118468001";"374,9344202";"102,53468987";"597,92168681";"213,90342156";"191,87270756";"357,595005569999";"415,37196634";"366,02371579";"140,73629621";"367,7358841";"10,7753434";"1431,07678167";"0,94282588";"121,1101065";"87,1283949599999";"20,55059232";"20,41323712";"1740,33637607"
2011;3;"610,4697417";"1828,40355235001";"367,16193928";"30,12406088";"54,73169464";"401,00457287";"226,06295599";"270,37157955";"350,186703240001";"503,95104421";"79,4277883300001";"129,03690441";"38,49332707";"397,02585859";"0,8783269";"247,67581511";"155,38376548";"70,29911416";"54,97001288";"1897,89126164"
2011;4;"695,841863699999";"1681,18773280002";"738,246063280001";"74,17855477";"89,47969459";"406,36717028";"111,52688805";"433,107846260001";"280,86806862";"496,90475053";"139,86516331";"375,16083441";"45,03591813";"516,73904502";"0,84766513";"127,76103259";"327,29730631";"15,73565831";"78,8691051";"2150,60414757"
2011;5;"764,59544193";"1889,54093817001";"355,26267214";"71,15778946";"89,35429717";"925,91566101";"429,34796366";"419,81868504";"364,00422996";"395,49816519";"124,87041053";"153,33565756";"66,60469646";"892,95017406";"0,61694962";"165,41712743";"151,67267259";"166,71874985";"24,43818216";"2237,25631262"
2011;6;"1327,31442891";"1865,16716336003";"326,77006622";"83,8067391200001";"517,10944632";"1375,90884061";"590,16271476";"234,60393899";"586,4980462";"722,196819910001";"599,333668569998";"97,54038184";"4,25391877";"1156,52445032";"2,18722368";"172,57553487";"147,11861707";"15,21599761";"115,0588522";"2316,97987784"
2011;7;"779,52603851";"2314,38712738";"317,793523629999";"145,79891483";"43,09527598";"756,14974139";"523,45866671";"174,17701159";"543,994151529999";"565,21804269";"203,9688978";"384,5385463";"40,63874941";"2396,94199592";"0,96206271";"391,03266497";"208,06709274";"687,01898523";"651,46758908";"2434,28812675"
2011;8;"766,67447877";"2444,97531945003";"419,191456120001";"159,80843639";"653,01140922";"490,15397618";"347,71716917";"157,44890303";"410,637914830001";"675,19962319";"169,19024731";"408,26715086";"94,86628326";"1052,65519869";"1,25344405";"593,89180385";"96,45036726";"23,08744699";"56,36780603";"2295,0147449"
2011;9;"772,069229959999";"2820,27128817004";"339,83203047";"141,11369239";"65,53635062";"735,819456110001";"253,69948171";"162,58045542";"457,13512352";"539,70473256";"268,42414242";"181,60558951";"71,09219133";"1575,93742418";"0,82540423";"150,01393794";"200,0084125";"68,9013185";"107,70210929";"2217,06758307"
2011;10;"758,731263329999";"2680,15020026006";"569,14986178";"113,6017225";"361,17064939";"495,85144243";"637,769824270001";"206,05558828";"395,21686386";"635,43367927";"211,1359627";"122,47112504";"99,9501897";"994,23981675";"1,07873486";"351,11709562";"76,9632799900001";"637,25484149";"6,46221854";"2380,77467356"
2011;11;"814,528866209999";"3005,08965042002";"1235,65241863";"98,07743381";"222,70921451";"679,03997283";"450,848494590001";"478,47021093";"812,525861459999";"503,02199001";"278,33995351";"196,13222158";"88,23913359";"2223,47807238";"1,53318345";"591,22680963";"124,95385044";"1011,42503088";"14,17023937";"1835,58889321"
2011;12;"961,412042469997";"5548,09767163998";"652,894733889999";"399,15141279";"737,52500786";"1434,86026341";"523,38226614";"615,5909979";"926,649166790003";"1463,71136814";"259,69176499";"973,21985913";"26,37767241";"3043,09745118";"2,39952434";"390,90778468";"197,13511427";"359,08487946";"243,6077803";"2111,67335005001"
2012;1;"869,777044409999";"1511,00118230001";"263,55138481";"16,17907288";"50,13708676";"191,24835315";"139,9975367";"268,62351031";"355,80562216";"121,44328356";"174,9282402";"207,71657383";"75,35301334";"579,91258658";"1,20396485";"72,1464423";"90,25331529";"15,64885771";"217,70127616";"1818,30980744"
2012;2;"624,71266686";"2173,19561296001";"236,86762178";"48,99331172";"42,43320163";"411,22266109";"183,38488258";"151,35465464";"295,12913541";"200,96579822";"103,95555208";"375,67220125";"26,13509204";"1109,20670488";"1,47444872";"439,67064516";"361,91670074";"127,16364906";"20,86944676";"1190,83161028"
2012;3;"722,005466860001";"2195,10666852002";"656,617564279999";"810,0573402";"196,92352588";"370,16206018";"212,06841355";"148,61764612";"323,9048602";"368,33306312";"112,71015987";"186,3282266";"68,73347249";"902,55793126";"1,43876564";"182,88410186";"148,16532777";"454,5999625";"87,64239414";"1168,00686429"
2012;4;"790,041929439999";"2259,21895382";"369,89657313";"808,119399130001";"95,8201834";"305,99346799";"305,5516092";"158,30260987";"410,81744359";"494,30179317";"122,79095395";"161,69326981";"19,20581068";"1692,88783635";"1,86225779";"50,07201835";"110,99597807";"5,30119239";"159,94711951";"1344,63528813001"
2012;5;"746,063458479999";"2946,85112710002";"327,457895300001";"293,1728216";"125,01130612";"368,06594072";"197,64656663";"136,36285775";"351,25227884";"187,01985857";"92,99813306";"367,07475065";"34,09382953";"1607,39928674";"1,89571376";"436,7403809";"68,93302357";"5,47738766";"463,33022947";"899,268008960001"
2012;6;"679,4786354";"2631,60399792";"435,905126010001";"298,87695094";"266,38425209";"1188,73049834";"565,719966570001";"178,75799265";"537,08037978";"106,2395433";"118,60122451";"409,11676026";"78,46090018";"575,5942065";"1,6742222";"397,07909356";"142,54320115";"14,32224909";"15,01096093";"1091,23905518"
2012;7;"918,304429029999";"3001,34629205998";"560,545854020001";"290,50114999";"135,66597273";"717,99868734";"851,258687629999";"761,064747580001";"566,019841929999";"3524,58347487";"237,80576432";"209,67219395";"78,55895883";"667,6919958";"4,44962243";"106,50425532";"67,61543586";"199,14829697";"62,87061244";"1352,83549725"
2012;8;"1050,88292765";"3071,82179947999";"440,38761136";"395,89935541";"105,14837591";"1015,74284427";"1230,02568506";"428,77999899";"1289,00497871";"150,10965519";"459,221796870001";"312,48130413";"20,63144448";"1425,03971521";"2,85463846";"539,14824139";"73,56555631";"5,30254788";"55,98990791";"1220,88534868"
2012;9;"1029,82714322";"2834,83882421004";"395,702221440001";"329,18682342";"139,93829933";"845,40555664";"359,53019705";"194,37397508";"891,476928039998";"1432,91161712";"430,71146967";"879,275083460001";"122,00403466";"538,49176522";"3,45550213";"269,91823438";"248,49410536";"805,18789384";"612,14666217";"1048,49309005"
2012;10;"1096,68674118";"3657,68291744004";"575,1107961";"218,4334485";"65,86609001";"627,29880841";"459,81991945";"472,09523528";"917,434883310001";"281,10233411";"464,5526569";"176,75190432";"134,98691564";"2797,64383376";"4,3563331";"127,86605237";"418,14757528";"5,42922576";"24,13126657";"1268,30804704"
2012;11;"1368,51400403";"4003,02448912";"510,30638488";"346,82322807";"96,15550584";"382,43477924";"457,892223520001";"359,54744606";"1008,01817034";"538,13896562";"181,25830423";"264,95739452";"90,38517727";"2028,43473011";"1,94213337";"146,23004886";"87,9055365";"60,11678514";"12,73013191";"1489,18164347"
2012;12;"1465,94204249";"13760,2578196901";"1343,84802056";"362,3521315";"505,82305774";"568,874903610001";"646,10432519";"608,13172503";"873,753628010002";"1120,01014222";"213,6733502";"1118,00873707";"149,76963071";"4962,21302153999";"3,686184";"909,1488233";"146,02776036";"3138,44323726";"680,27751362";"1630,53944239"
2013;1;"1540,07155913";"2532,38400671002";"538,256495429999";"392,78071952";"173,26727764";"243,78745398";"426,11553538";"303,56825938";"586,74723971";"430,12151698";"308,39716533";"103,35300185";"21,54999997";"496,88463527";"2,32980711";"315,26110364";"37,70391493";"6,79817159";"80,0088257";"1562,61380995"
2013;2;"1515,9151732";"3327,76835355998";"410,662207429999";"403,59632383";"93,77210188";"920,05584031";"292,04296831";"317,04161808";"515,089390620001";"359,07398725";"123,23109355";"175,418877";"2,30999999";"748,47831848";"2,37204109";"176,18320421";"147,3473544";"68,51958248";"146,7872891";"1326,32543246"
2013;3;"1724,9904757";"3642,13600812003";"789,72594273";"457,84801536";"110,20449157";"1956,96121378";"1099,27038096";"268,79051655";"638,300120129999";"1319,11128098";"137,17426199";"343,34309494";"3,60017083";"950,51421367";"2,05250907";"310,16399721";"242,58390406";"240,55159314";"22,27205342";"1725,11986088"
2013;4;"1859,16732306";"3482,01801273001";"881,453060020001";"568,83898054";"149,20733184";"967,040071990001";"647,071427900001";"445,57615279";"1397,36555167";"1265,81152211";"182,9130523";"1050,01600192";"205,29431239";"942,43763617";"2,8465604";"384,00714255";"69,82399496";"121,04987933";"666,972345610001";"1967,58822659"
2013;5;"1644,90524001";"5355,5484278301";"695,341741639999";"303,85847723";"106,89500147";"1315,52573078";"487,84621908";"411,47638131";"806,723167060001";"1189,29817075";"204,17090962";"825,038385349999";"215,6794485";"1631,36354622";"3,50437292";"792,99029475";"181,39319116";"218,80031053";"9,16732501";"2226,72899089"
2013;6;"1341,76103457";"4039,56131230006";"622,8880283";"139,88806181";"296,37304172";"415,23189708";"637,731951019999";"170,89211949";"631,924398140001";"403,07744454";"217,20696967";"881,775062139999";"92,46082064";"3540,5619042";"2,56965984";"256,43613127";"110,80907245";"50,17222928";"234,47504611";"1427,00651282"
2013;7;"1268,81703027";"4261,02107159008";"459,27611857";"158,27372885";"88,6321233099999";"759,84672188";"619,034750510001";"218,41462804";"528,37629019";"1269,52657818";"90,8505539500001";"499,30767866";"80,84882162";"864,5116756";"4,43084845";"117,88891396";"85,56227017";"209,05017452";"38,66985414";"2135,3643413"
2013;8;"1164,55463518";"3993,99036838004";"626,445501";"321,04884287";"372,38171281";"412,20283667";"542,07687582";"193,99004346";"648,183148139999";"308,51265298";"113,98672978";"472,19988237";"22,01947238";"2773,01556657";"3,23924852";"608,16345866";"226,13915045";"164,51694249";"9,92753601";"1991,57418505"
2013;9;"1273,3532055";"4666,55556785002";"759,04099159";"123,9543282";"169,34438049";"710,9393923";"667,875397349999";"494,49095053";"660,175690769999";"307,45086786";"116,17508739";"555,14301985";"365,85949471";"598,64123999";"2,33387085";"211,75564146";"107,07048633";"333,56726423";"321,70030499";"1834,41441931999"
2013;10;"1472,28650863";"4681,91772492004";"753,499008720001";"176,6316439";"93,71829571";"542,80644428";"466,890951620001";"176,21659508";"627,156950859999";"764,238411620001";"96,0769540299999";"695,63752204";"32,75516039";"964,24764923";"1,68008955";"220,79112233";"274,39590011";"792,772562420001";"562,04840963";"1830,9967761"
2013;11;"1655,92922903";"3642,38327930995";"668,9367251";"624,97729685";"723,19646869";"575,50337058";"279,65195573";"364,85745088";"539,63948301";"798,827845390001";"116,08939601";"921,52327345";"296,70585193";"1369,04907879";"1,60284108";"227,70010262";"118,29712874";"84,2167298300001";"247,00060886";"2308,43420365001"
2013;12;"2200,46450407999";"7941,02983270011";"665,601502730001";"159,09694314";"1678,74873349";"1484,32011488";"576,906719770001";"702,94958488";"478,69926522";"2772,85893561";"190,3005182";"1308,64322152";"159,00687265";"5054,94681141";"1,54333525";"522,77441018";"505,0506582";"404,51699895";"350,82538438";"909,486826559999"
2014;1;"2153,40007605";"3527,35896524";"566,594029410001";"249,15937287";"75,14124478";"845,57565691";"354,52214051";"265,46752543";"442,211811520001";"1422,19436996";"63,14166854";"229,31969173";"1,31679368";"967,35072435";"1,57044498";"1170,74849308";"130,82758484";"199,96134924";"42,3368132";"3012,34591055"
2014;2;"1009,00652123";"3389,51363319001";"597,238203290001";"240,47405302";"129,10179827";"427,28814347";"339,16676574";"403,171707800001";"470,79520109";"1515,66958687";"126,46094518";"799,53088539";"60,3348806";"518,65032422";"2,33712009";"271,46462439";"112,2983684";"291,0765605";"249,22175868";"1782,50359017"
2014;3;"930,812030860005";"4622,73338306995";"939,06139759";"375,9102398";"104,95373777";"539,13943778";"360,71195036";"810,215582820002";"346,19801457";"407,051962290001";"70,2715313599999";"1155,92713829";"367,08900236";"1774,54077985";"1,17824231";"461,99633513";"328,71358398";"132,16324962";"109,72754777";"1356,43619339"
2014;4;"1063,59555891";"4900,5563784";"363,57353198";"223,30505921";"373,57081323";"758,826056380001";"159,65316554";"149,7526015";"279,99224901";"706,85920622";"85,0143291400003";"951,28621508";"32,92825811";"824,45930523";"1,36293756";"11,00353539";"111,28600896";"2703,05389407";"270,14619392";"1207,30051938"
2014;5;"1117,49437597001";"2289,12174182";"361,18393022";"189,61767915";"50,54250787";"587,96515109";"246,18865725";"117,11969505";"318,332403670001";"139,70840254";"89,1973629800002";"1370,28765554";"71,82090682";"637,07903576";"0,94983803";"55,62023407";"61,42392656";"793,02582679";"159,21057603";"1289,21020575"
2014;6;"1245,97457008";"4658,00731520001";"565,520882109999";"911,12255264";"75,83995037";"1038,85680518";"225,95924601";"101,57478132";"389,54558388";"1129,86040613";"82,4252999200003";"514,12631215";"507,93694066";"1903,58903749";"1,86645726";"44,93267334";"321,12074429";"74,32245402";"340,60557064";"1149,36802307"
2014;7;"1334,67862977";"3114,37205213";"422,793827720001";"398,5258593";"198,79092065";"1037,00497359";"598,56300955";"281,3374971";"434,91854077";"306,30417498";"88,38628243";"1453,78017858";"188,57340982";"1106,44447422";"1,159928";"238,38328768";"146,87019866";"308,32535012";"144,12523765";"1534,55321227"
2014;8;"1535,77144916";"3657,47316387997";"531,944990830001";"374,00778543";"418,2034704";"914,44117516";"397,3197904";"965,464288880001";"577,017328289999";"903,76493389";"70,0596194799999";"591,209473580001";"439,14985544";"2170,17854374";"2,16886371";"67,1452707";"73,48771337";"118,67122954";"282,47849678";"1487,00144316"
2014;9;"1597,86702872";"4262,74645576998";"594,300430260001";"206,17976482";"193,08296267";"1287,70784076";"607,758504190001";"263,79237067";"498,87293542";"832,081311030001";"77,3789657899998";"1095,54158";"42,99999999";"2379,20295777";"1,67649285";"508,74997295";"124,8411866";"207,57170023";"254,19791307";"1640,52328633"
2014;10;"1601,74919198";"5007,11882085993";"761,699964380002";"451,96481568";"855,27122157";"1246,17855506";"394,034503190001";"335,47273386";"377,01264885";"675,60571515";"102,18977739";"628,674805550001";"197,93744441";"829,84559715";"2,71453176";"18,48446147";"458,67682323";"88,22587912";"1184,83475882";"1697,8436576"
2014;11;"1295,30535881001";"5252,58666688995";"311,58942484";"185,60750649";"215,88131877";"1118,63378529";"455,20139325";"128,70680183";"330,86941591";"627,686461930001";"286,732034000001";"389,00344857";"562,28290704";"1483,29667901";"2,50645753";"646,8104376";"186,16347429";"150,49085284";"656,62049424";"1403,84261088"
2014;12;"1889,49510233";"7362,92382228989";"1258,90546534";"213,38553857";"336,91520605";"1743,88327539";"439,612932319999";"243,87537397";"589,72167925";"586,20240806";"104,62994653";"1227,70680332";"278,7124386";"4423,80632476999";"2,30627767";"481,38572965";"350,2213577";"228,29183316";"374,99444316";"3446,75374903001"
2015;1;"1404,66549338";"2288,87826242997";"479,59986167";"140,8575088";"55,65264621";"704,792185000001";"246,3768817";"316,88173031";"327,61189838";"149,12152534";"143,12858069";"242,71916672";"330,83123694";"1085,79772104";"0,99116393";"703,51664189";"50,18958892";"13,09422757";"137,01199975";"957,52384524"
2015;2;"930,47583218";"2061,66969417002";"339,81837167";"144,63679502";"456,68104771";"938,15615046";"412,07881004";"334,11135317";"287,40207389";"207,19802598";"71,9386999100002";"328,01785546";"29,13875429";"1397,68986011";"1,39460577";"15,92587452";"181,45278004";"311,23202457";"65,62566271";"618,521121859999"
2015;3;"1218,68028888";"3255,13046647003";"609,922833990001";"343,65112508";"568,11596456";"1049,67856387";"328,514024650001";"391,727383169999";"316,80877248";"989,04737688";"76,1443586900001";"569,67587604";"250,81956597";"2209,1537401";"0,66383329";"654,52756729";"146,44402316";"69,36451968";"694,64288203";"597,30565663"
2015;4;"1001,01913987";"2309,92329254003";"450,85245958";"225,691137";"33,14810095";"630,08060014";"255,44006905";"258,13217317";"197,3171055";"293,68682963";"75,2509553499999";"984,68077018";"140,67562191";"1777,35853565";"1,58244571";"857,02265486";"109,60819166";"14,45844118";"265,75999434";"389,167279989999"
2015;5;"1241,80700866";"2355,19811618";"312,18161277";"386,69779742";"156,49547698";"758,69118128";"100,46187513";"1050,24516273";"206,79822027";"399,87271295";"99,91249801";"683,600664670001";"0,0";"1540,6899037";"1,48604608";"1207,26311426";"58,6474218";"11,64007539";"111,80376164";"586,3204352"
2015;6;"1619,40332875001";"2765,62573989999";"756,984987169999";"532,02737881";"338,32080392";"1211,13666287";"266,60166047";"94,00630283";"226,63795303";"452,78711202";"71,4099132500001";"1020,69503333";"371,0220054";"2480,30119643";"0,84134954";"329,93839693";"141,27762893";"30,17772212";"593,47261459";"674,645744909999"
2015;7;"891,549932100001";"1922,32843060001";"348,56736158";"553,57122168";"13,87438762";"588,514487440001";"124,40325316";"511,09022328";"286,046211019999";"337,62594686";"95,4491101200002";"366,12856165";"36,80026526";"257,90390564";"1,43521203";"759,39667312";"73,59505907";"54,51953614";"532,68643544";"533,077708469999"
2015;8;"910,494930180001";"2019,60910365002";"449,923070860001";"292,68703132";"19,54813502";"613,20648274";"185,18436562";"95,3076933499999";"211,16543403";"129,59413634";"57,9854526699999";"827,591098960001";"144,63031131";"967,47712794";"0,9179263";"275,67362367";"45,16065567";"21,79636875";"180,49204151";"518,7646199"
2015;9;"1063,13482046";"2028,44700469002";"457,74324942";"243,52388659";"25,88474062";"992,57756368";"252,82652583";"141,54834101";"215,95918975";"110,34439737";"64,23520198";"306,40838902";"331,76857939";"2014,32947306";"1,33317041";"365,74716216";"58,58825058";"117,08586035";"90,13631992";"532,533248780001"
2015;10;"1176,11341024";"2262,00907978996";"334,72887324";"198,31795121";"24,79719618";"769,40935334";"198,8630695";"115,12092166";"267,18603475";"280,77321482";"107,90580651";"427,70818108";"333,71209547";"844,14290589";"1,42982119";"1002,09472228";"125,69230615";"1208,11342611";"660,83226899";"749,792089919999"
2015;11;"1255,69387587";"2396,67742225002";"395,32902176";"54,78520096";"18,71225546";"759,96495319";"198,28361385";"75,4206766000002";"315,3574035";"524,20662689";"61,8507008799999";"502,77296514";"102,16499996";"2556,36041937";"0,832805";"291,79592957";"128,50170238";"55,10882078";"1039,19542708";"553,246971230001"
2015;12;"997,01511388";"4791,93329025003";"623,27476431";"355,73364861";"13,55667216";"1970,60851568";"705,94050204";"336,44377789";"207,60674789";"195,12704792";"79,466205";"760,27488499";"175,12980633";"4768,08370741999";"1,15903868";"1329,31381728";"432,43218036";"195,2820513";"725,30954924";"463,011879100001"
2016;1;"1123,15229538";"1202,68150723";"286,46764857";"77,47911765";"23,09438257";"413,41265055";"366,09712927";"102,95133479";"136,30746352";"67,4881777500001";"46,5541899100001";"324,48976645";"19,58939649";"656,99306167";"0,98105653";"277,33175702";"55,91800403";"19,65571837";"71,50738835";"630,03710537"
2016;2;"977,050183290002";"1238,91915977";"194,71128947";"227,9236175";"11,02312325";"745,04640389";"301,124436";"327,826221420001";"100,70704733";"64,5575656";"58,8368452900001";"117,53590665";"430,60736394";"517,42811381";"0,31018953";"183,93171805";"80,21110033";"13,97608673";"53,12880828";"346,05615239"
2016;3;"1048,69124184";"1242,49351324";"448,91255672";"249,59763466";"17,46333684";"553,98561989";"157,89723715";"43,03659503";"174,67012899";"205,534186";"40,6986906900001";"124,86553295";"289,88664968";"654,48616794";"0,55158136";"383,07058797";"88,90148481";"33,69615871";"50,00447039";"353,073686740001"
2016;4;"1187,53855638";"1535,03799953001";"148,52571956";"180,63007681";"281,49851003";"396,12009932";"83,8870273800001";"146,67023871";"105,39466769";"93,9064348899999";"51,2595692400002";"447,77213245";"129,68926516";"1079,47829824";"0,41598758";"649,83502059";"108,83925441";"49,16596404";"0,0";"392,993619369999"
2016;5;"1144,5883804";"1931,61114635999";"212,03162003";"113,73795023";"12,47671231";"1123,32513263";"134,109859";"31,4145642299999";"89,9081519700001";"150,23872743";"41,3915939999999";"128,29104866";"25,0";"804,33439543";"0,82751348";"62,07234691";"136,14095656";"18,90418464";"271,43248445";"300,89924717"
2016;6;"1170,40185837";"1534,02667447";"152,58338276";"210,5405411";"417,47045894";"1055,40783936";"92,5991222199999";"321,45807067";"330,62028151";"389,54627735";"32,83195252";"379,90668557";"417,44918237";"868,44692577";"0,96896806";"208,9365526";"76,12683231";"22,16230955";"115,66338154";"472,01495021"
2016;7;"1016,6550509";"1672,06779114001";"215,99762935";"30,86039839";"9,20835481";"1737,33005872";"271,61031863";"738,64851362";"189,47573514";"241,91214719";"35,6848323400001";"521,19000316";"84,16511364";"570,88851131";"0,94268237";"88,55327179";"158,0709033";"333,98269118";"80,60458291";"468,39449937"
2016;8;"819,833226180001";"1204,65750301001";"330,99817928";"80,78786333";"13,20032779";"2321,29820131";"301,9072805";"211,67797441";"386,77234357";"188,06449791";"91,61049371";"68,79113475";"10,50784556";"141,7640798";"0,41050392";"203,44962405";"29,22591828";"16,98769292";"37,46559948";"429,40983476"
2016;9;"1038,97243478";"1300,02482033";"272,67439404";"201,31074905";"263,32745467";"1159,12530349";"70,8743083500001";"137,54336454";"324,07855133";"66,60198404";"43,8898094800001";"132,40068548";"7,07095988";"1040,5817877";"1,27152538";"235,96772744";"67,02267137";"34,5454998";"0,03502093";"317,99557768"
2016;10;"1264,35004674";"1183,39105686";"197,77854057";"472,21812203";"7,36588297";"929,72904444";"166,93756736";"116,3103874";"118,6758184";"204,10539124";"91,7203998899998";"154,25930794";"60,91050667";"784,16993542";"0,90649205";"216,18691999";"201,29708108";"49,86316774";"186,91438545";"358,49059886"
2016;11;"1379,76893081";"2090,79319582003";"228,81350785";"48,57041457";"5,97954435";"608,79837177";"112,51323713";"354,60768403";"225,2692703";"110,31684959";"43,66604326";"249,34411916";"274,43757889";"296,16749157";"0,37849251";"104,82314506";"81,01800193";"813,690369289999";"212,92105364";"265,64424603"
2016;12;"1727,02090702";"2174,66188460999";"359,710104169999";"808,24101904";"470,40298498";"1601,70081382";"207,00007341";"390,81485951";"347,83601331";"84,837436";"47,88988008";"274,15440793";"126,28478408";"2192,03936289";"0,16759475";"216,6245219";"64,0322936";"288,06066366";"52,10455077";"354,26221334"
2017;1;"1281,20119669";"1066,82453876";"275,11143773";"9,17671307";"6,25785471";"249,61062816";"105,48615545";"34,17009303";"118,2969488";"84,91349485";"55,89576343";"103,15539617";"11,3057496";"574,08921468";"0,10020271";"158,95896815";"20,90931984";"44,27431771";"215,97492667";"303,37263306"
2017;2;"1058,73036416";"1294,94749103";"166,70266361";"91,60707564";"4,88076765";"391,82181102";"55,33366723";"44,98175517";"140,03530582";"44,72729787";"33,7639791";"114,53411818";"194,84961006";"1165,83409936";"0,31816152";"141,45035213";"31,29475148";"80,16552477";"15,04209481";"225,21970241"
2017;3;"1004,98483619";"1181,06809430999";"128,53232358";"84,58609105";"8,27577783";"489,16595127";"128,35019442";"34,31716776";"126,96137113";"176,04917324";"47,01127424";"160,50409051";"16,11341048";"262,33805781";"0,61478582";"70,44030478";"195,75827998";"568,24017452";"128,36748457";"237,52815858"
2017;4;"950,6723517";"1142,7360874";"182,48402307";"164,44940895";"16,15101264";"498,68401155";"133,50789812";"156,18563581";"104,97983478";"87,9587874300001";"44,9264315";"251,34648833";"9,94309241";"2075,19760305";"0,21015132";"89,16236242";"20,03294971";"10,74363798";"0,01789278";"373,88926585"
2017;5;"1208,48104755";"1352,54547613999";"133,4431102";"9,36145389";"12,69839556";"845,62631647";"83,79418056";"49,0006677";"96,4643980500001";"71,7300591900001";"62,57915256";"296,08043237";"31,91164418";"1428,33307977";"0,25858833";"80,81227638";"81,44836087";"80,5348269";"14,09349894";"401,4787007"
2017;6;"1382,55997523";"1423,71372426999";"135,50445157";"147,3246063";"4,72344471";"405,52997783";"70,37500466";"55,32733295";"128,79157341";"105,90683845";"53,8874253";"115,44821451";"5,75973961";"980,38406781";"1,23077457";"94,20353565";"76,78728041";"122,58153472";"0,0062862";"486,37793412"
2017;7;"1242,60579711";"1038,11811533";"219,23230981";"25,55083356";"339,32975216";"467,29722956";"759,279078599998";"40,75605564";"150,83656231";"72,5381463";"50,4017591400001";"105,14857869";"9,44971691";"1269,73187084";"0,42258379";"194,18438693";"41,28789464";"19,78724227";"169,02438305";"494,39542115"
